YYYY-MM-DD,HH:MM:SS,dist_cm,temp_c,hum_pct,pitch_deg,gas_ppm,ax_ms2,gx_dps,ay_ms2,bmp_t_c,bmp_p_hpa,bmp_alt_m
2026-07-22,02:11:23,145.69,25.42,71.30,69.77,21.36,-9.07,-1.16,-1.59,25.42,853.24,1426.46
2026-07-22,02:12:23,145.77,25.42,71.30,70.01,0.00,-9.06,-1.10,-1.58,25.42,853.26,1426.25
2026-07-22,02:13:23,129.22,25.42,71.40,69.90,26.54,-9.07,-1.22,-1.60,25.42,853.27,1426.21
2026-07-22,02:14:23,143.27,25.41,71.40,69.93,0.00,-9.08,-1.22,-1.60,25.41,853.25,1426.33
2026-07-22,02:15:23,138.39,25.40,71.40,69.99,0.00,-9.07,-1.10,-1.60,25.40,853.27,1426.20
2026-07-22,02:16:23,145.68,25.40,71.50,69.95,0.00,-9.05,-1.10,-1.59,25.40,853.24,1426.43
2026-07-22,02:17:23,126.77,25.39,71.50,69.81,0.00,-9.06,-1.16,-1.59,25.39,853.24,1426.48
2026-07-22,02:18:23,145.03,25.38,71.50,69.88,0.00,-9.07,-1.16,-1.60,25.38,853.23,1426.61
2026-07-22,02:19:23,145.69,25.37,71.50,70.01,0.00,-9.07,-1.16,-1.59,25.37,853.20,1426.86
2026-07-22,02:20:23,145.68,25.37,71.50,69.76,29.12,-9.08,-1.16,-1.59,25.37,853.22,1426.61
2026-07-22,02:21:23,122.61,25.36,71.50,69.87,29.99,-9.06,-1.10,-1.61,25.36,853.22,1426.65
2026-07-22,02:22:23,131.69,25.35,71.60,69.91,0.00,-9.08,-1.16,-1.57,25.35,853.25,1426.39
2026-07-22,02:23:23,128.26,25.34,71.50,69.74,29.86,-9.06,-1.22,-1.61,25.34,853.26,1426.27
2026-07-22,02:24:23,127.92,25.34,71.50,69.89,0.00,-9.07,-1.22,-1.61,25.34,853.27,1426.22
2026-07-22,02:25:23,139.83,25.33,71.60,69.85,31.43,-9.09,-1.10,-1.60,25.33,853.27,1426.20
2026-07-22,02:26:23,133.90,25.32,71.70,69.85,0.00,-9.07,-1.16,-1.59,25.32,853.29,1425.97
2026-07-22,02:27:23,136.34,25.32,71.80,69.95,0.00,-9.06,-1.10,-1.58,25.32,853.29,1426.02
2026-07-22,02:28:23,129.79,25.31,71.90,69.98,33.27,-9.06,-1.16,-1.59,25.31,853.28,1426.04
2026-07-22,02:29:23,132.19,25.31,71.90,69.91,0.00,-9.06,-1.10,-1.59,25.31,853.29,1426.03
2026-07-22,02:30:23,141.66,25.31,72.00,69.88,0.00,-9.06,-1.16,-1.60,25.31,853.27,1426.22
2026-07-22,02:31:23,145.25,25.30,72.00,69.95,0.00,-9.08,-1.16,-1.59,25.30,853.28,1426.11
2026-07-22,02:32:23,142.87,25.29,70.70,69.93,0.00,-9.08,-1.16,-1.59,25.29,853.27,1426.14
2026-07-22,02:33:23,143.12,25.29,71.90,69.98,0.00,-9.08,-1.04,-1.58,25.29,853.28,1426.06
2026-07-22,02:34:23,108.73,25.28,72.00,69.87,0.00,-9.08,-1.10,-1.58,25.28,853.29,1425.98
2026-07-22,02:35:23,145.78,25.28,71.90,70.13,27.76,-9.06,-1.10,-1.58,25.28,853.29,1425.96
2026-07-22,02:36:23,145.01,25.28,72.00,69.82,30.12,-9.07,-1.16,-1.62,25.28,853.29,1426.00
2026-07-22,02:37:23,138.53,25.27,72.00,69.86,0.00,-9.07,-1.16,-1.61,25.27,853.28,1426.05
2026-07-22,02:38:23,93.19,25.26,72.00,69.96,32.97,-9.04,-1.10,-1.59,25.26,853.30,1425.92
2026-07-22,02:39:23,128.28,25.26,72.10,69.65,0.00,-9.05,-1.16,-1.58,25.26,853.30,1425.84
2026-07-22,02:40:23,92.07,25.25,72.10,69.91,0.00,-9.07,-1.22,-1.60,25.25,853.30,1425.91
2026-07-22,02:41:23,129.08,25.25,72.10,69.89,0.00,-9.07,-1.16,-1.60,25.25,853.29,1426.01
2026-07-22,02:42:23,89.35,25.25,72.10,69.64,0.00,-9.07,-1.10,-1.63,25.25,853.29,1426.03
2026-07-22,02:43:23,123.37,25.25,72.10,69.75,33.83,-9.05,-1.22,-1.60,25.25,853.28,1426.06
2026-07-22,02:44:23,132.62,25.24,72.10,69.87,0.00,-9.06,-1.10,-1.59,25.24,853.29,1425.95
2026-07-22,02:45:23,96.69,25.23,72.10,69.91,0.00,-9.07,-1.16,-1.59,25.23,853.28,1426.04
2026-07-22,02:46:23,128.22,25.23,72.20,70.03,0.00,-9.06,-1.10,-1.59,25.23,853.29,1425.96
2026-07-22,02:47:23,145.69,25.22,72.20,69.75,0.00,-9.06,-1.16,-1.60,25.22,853.28,1426.04
2026-07-22,02:48:23,116.01,25.22,72.20,69.78,0.00,-9.07,-1.10,-1.59,25.22,853.30,1425.85
2026-07-22,02:49:23,139.13,25.22,72.10,69.71,0.00,-9.08,-1.16,-1.59,25.22,853.27,1426.13
2026-07-22,02:50:23,145.84,25.21,72.10,69.96,0.00,-9.07,-1.16,-1.59,25.21,853.29,1425.94
2026-07-22,02:51:23,145.88,25.21,72.10,69.83,0.00,-9.07,-1.16,-1.60,25.21,853.29,1425.99
2026-07-22,02:52:23,132.08,25.20,72.10,69.83,30.62,-9.07,-1.22,-1.59,25.20,853.29,1426.02
2026-07-22,02:53:23,109.26,25.20,72.10,69.79,25.04,-9.07,-1.22,-1.60,25.20,853.30,1425.86
2026-07-22,02:54:23,121.73,25.19,72.20,69.86,0.00,-9.05,-1.16,-1.60,25.19,853.27,1426.15
2026-07-22,02:55:23,145.85,25.18,72.10,70.00,23.83,-9.07,-1.16,-1.61,25.18,853.28,1426.06
2026-07-22,02:56:23,146.04,25.17,72.10,69.85,24.48,-9.07,-1.22,-1.60,25.17,853.26,1426.27
2026-07-22,02:57:23,145.64,25.16,72.10,70.03,0.00,-9.07,-1.10,-1.58,25.16,853.26,1426.31
2026-07-22,02:58:23,145.96,25.15,72.10,69.95,27.81,-9.07,-1.16,-1.59,25.15,853.26,1426.32
2026-07-22,02:59:23,145.85,25.15,72.10,69.92,0.00,-9.07,-1.10,-1.60,25.15,853.26,1426.24
2026-07-22,03:00:23,145.84,25.14,72.10,69.84,26.74,-9.07,-1.22,-1.61,25.14,853.28,1426.06
2026-07-22,03:01:23,145.86,25.13,72.00,69.90,0.00,-9.06,-1.16,-1.60,25.13,853.28,1426.05
2026-07-22,03:02:23,145.68,25.13,71.90,69.99,0.00,-9.06,-1.16,-1.60,25.13,853.29,1425.94
2026-07-22,03:03:23,145.85,25.12,71.90,69.84,0.00,-9.05,-1.10,-1.59,25.12,853.30,1425.88
2026-07-22,03:04:23,134.15,25.11,72.00,69.89,0.00,-9.07,-1.10,-1.61,25.11,853.29,1426.03
2026-07-22,03:05:23,145.75,25.11,71.90,69.98,22.33,-9.05,-1.04,-1.58,25.11,853.29,1426.00
2026-07-22,03:06:23,130.27,25.10,71.90,69.84,0.00,-9.04,-1.16,-1.58,25.10,853.29,1425.94
2026-07-22,03:07:23,145.77,25.10,71.90,69.92,0.00,-9.08,-1.16,-1.58,25.10,853.29,1426.02
2026-07-22,03:08:23,145.76,25.10,71.90,69.97,0.00,-9.08,-1.16,-1.59,25.10,853.26,1426.29
2026-07-22,03:09:23,145.84,25.09,71.90,69.92,0.00,-9.08,-1.22,-1.61,25.09,853.22,1426.61
2026-07-22,03:10:23,136.57,25.09,71.90,70.00,19.24,-9.07,-0.98,-1.59,25.09,853.21,1426.73
2026-07-22,03:11:23,145.78,25.08,71.90,69.90,24.83,-9.06,-1.16,-1.59,25.08,853.19,1426.90
2026-07-22,03:12:23,145.93,25.07,71.90,70.05,29.11,-9.07,-1.10,-1.59,25.07,853.19,1426.92
2026-07-22,03:13:23,130.95,25.07,70.70,69.72,0.00,-9.07,-1.22,-1.59,25.07,853.22,1426.61
2026-07-22,03:14:23,146.00,25.06,72.10,69.69,0.00,-9.06,-1.16,-1.61,25.06,853.22,1426.63
2026-07-22,03:15:23,143.06,25.07,72.20,69.99,0.00,-9.06,-1.16,-1.61,25.07,853.25,1426.37
2026-07-22,03:16:23,145.98,25.06,72.20,70.04,0.00,-9.07,-1.16,-1.58,25.06,853.26,1426.29
2026-07-22,03:17:23,146.14,25.06,72.20,69.79,0.00,-9.05,-1.28,-1.60,25.06,853.26,1426.26
2026-07-22,03:18:23,145.81,25.06,72.30,69.95,32.57,-9.05,-1.10,-1.59,25.06,853.27,1426.14
2026-07-22,03:19:23,116.83,25.06,72.30,69.83,0.00,-9.07,-1.10,-1.58,25.06,853.24,1426.46
2026-07-22,03:20:23,134.26,25.06,72.30,69.90,34.98,-9.05,-1.16,-1.59,25.06,853.26,1426.24
2026-07-22,03:21:23,134.95,25.06,72.30,69.85,29.88,-9.08,-1.10,-1.58,25.06,853.24,1426.44
2026-07-22,03:22:23,125.80,25.06,72.30,70.12,30.19,-9.05,-1.10,-1.58,25.06,853.23,1426.57
2026-07-22,03:23:23,145.80,25.06,72.20,69.94,0.00,-9.06,-1.22,-1.61,25.06,853.23,1426.60
2026-07-22,03:24:23,122.79,25.06,72.30,69.93,0.00,-9.07,-1.10,-1.60,25.06,853.21,1426.80
2026-07-22,03:25:23,145.92,25.06,72.30,69.97,0.00,-9.06,-1.22,-1.59,25.06,853.22,1426.70
2026-07-22,03:26:23,133.72,25.06,72.20,70.01,0.00,-9.08,-1.10,-1.58,25.06,853.22,1426.67
2026-07-22,03:27:23,131.28,25.06,72.20,69.86,0.00,-9.05,-1.10,-1.58,25.06,853.22,1426.64
2026-07-22,03:28:23,120.37,25.04,72.10,69.87,31.03,-9.07,-1.10,-1.59,25.04,853.22,1426.69
2026-07-22,03:29:23,146.07,25.05,72.20,69.94,0.00,-9.08,-1.16,-1.60,25.05,853.24,1426.51
2026-07-22,03:30:23,132.02,25.05,72.20,70.03,0.00,-9.08,-1.10,-1.59,25.05,853.23,1426.56
2026-07-22,03:31:23,77.32,25.04,72.20,69.89,0.00,-9.07,-1.10,-1.59,25.04,853.23,1426.55
2026-07-22,03:32:23,124.82,25.04,72.20,69.92,0.00,-9.06,-1.16,-1.61,25.04,853.23,1426.60
2026-07-22,03:33:23,124.42,25.03,72.20,69.98,0.00,-9.06,-1.22,-1.59,25.03,853.21,1426.80
2026-07-22,03:34:23,144.03,25.02,72.10,69.79,0.00,-9.07,-1.16,-1.61,25.02,853.21,1426.77
2026-07-22,03:35:23,145.65,25.02,72.20,69.89,0.00,-9.05,-1.10,-1.59,25.02,853.21,1426.76
2026-07-22,03:36:23,128.23,25.02,72.20,69.80,25.33,-9.09,-1.22,-1.61,25.02,853.22,1426.66
2026-07-22,03:37:23,112.82,25.01,72.20,69.90,0.00,-9.07,-1.10,-1.59,25.01,853.24,1426.45
2026-07-22,03:38:23,143.82,25.01,72.20,69.89,21.34,-9.07,-1.16,-1.60,25.01,853.23,1426.57
2026-07-22,03:39:23,109.62,25.00,72.20,69.80,0.00,-9.07,-1.04,-1.60,25.00,853.23,1426.55
2026-07-22,03:40:23,136.28,24.99,72.00,70.10,26.21,-9.06,-1.22,-1.59,24.99,853.22,1426.67
2026-07-22,03:41:23,112.65,24.98,72.10,69.84,30.44,-9.05,-1.22,-1.60,24.98,853.21,1426.76
2026-07-22,03:42:23,138.02,24.97,72.00,69.86,24.91,-9.06,-1.16,-1.60,24.97,853.21,1426.75
2026-07-22,03:43:23,145.69,24.95,72.10,70.05,0.00,-9.09,-1.22,-1.59,24.95,853.20,1426.88
2026-07-22,03:44:23,124.33,24.95,72.10,69.95,0.00,-9.06,-1.22,-1.57,24.95,853.19,1426.91
2026-07-22,03:45:23,134.65,24.94,72.10,69.70,29.98,-9.07,-1.16,-1.61,24.94,853.19,1426.95
