YYYY-MM-DD,HH:MM:SS,dist_cm,temp_c,hum_pct,pitch_deg,gas_ppm,ax_ms2,gx_dps,ay_ms2,bmp_t_c,bmp_p_hpa,bmp_alt_m
2026-07-21,00:55:20,104.67,24.41,74.00,70.01,0.00,-9.09,-1.16,-1.56,24.41,855.90,1401.08
2026-07-21,00:56:20,93.33,24.41,74.10,70.09,0.00,-9.08,-1.16,-1.54,24.41,855.88,1401.27
2026-07-21,00:57:20,130.83,24.40,74.00,70.08,31.53,-9.09,-1.16,-1.54,24.40,855.88,1401.27
2026-07-21,00:58:21,124.58,24.38,74.10,70.02,25.76,-9.09,-1.10,-1.58,24.38,855.85,1401.50
2026-07-21,00:59:21,137.91,24.37,74.20,70.01,22.27,-9.08,-1.16,-1.58,24.37,855.86,1401.41
2026-07-21,01:00:20,120.37,24.37,74.30,70.06,19.61,-9.10,-1.16,-1.56,24.37,855.85,1401.53
2026-07-21,01:01:20,118.96,24.37,74.40,70.15,0.00,-9.09,-1.16,-1.57,24.37,855.87,1401.36
2026-07-21,01:02:21,138.33,24.36,74.50,70.08,17.34,-9.08,-1.10,-1.55,24.36,855.85,1401.55
2026-07-21,01:03:21,112.65,24.36,74.50,70.27,16.66,-9.09,-1.16,-1.56,24.36,855.85,1401.55
2026-07-21,01:04:21,138.20,24.35,74.60,69.96,16.20,-9.09,-1.16,-1.56,24.35,855.87,1401.35
2026-07-21,01:05:21,119.78,24.35,74.60,70.05,0.00,-9.08,-1.10,-1.56,24.35,855.87,1401.33
2026-07-21,01:06:21,138.43,24.35,74.60,70.17,14.95,-9.07,-1.10,-1.56,24.35,855.86,1401.44
2026-07-21,01:07:21,138.20,24.35,74.50,70.22,14.07,-9.10,-1.22,-1.57,24.35,855.87,1401.35
2026-07-21,01:08:21,112.82,24.35,74.50,70.14,0.00,-9.09,-1.10,-1.54,24.35,855.88,1401.20
2026-07-21,01:09:21,138.33,24.35,74.30,70.03,0.00,-9.07,-1.16,-1.56,24.35,855.91,1400.97
2026-07-21,01:10:21,138.07,24.33,74.30,70.19,20.38,-9.07,-1.22,-1.54,24.33,855.90,1401.05
2026-07-21,01:11:21,131.43,24.33,74.20,70.12,18.27,-9.06,-1.22,-1.56,24.33,855.91,1400.99
2026-07-21,01:12:21,138.49,24.32,74.30,70.19,21.26,-9.09,-1.16,-1.56,24.32,855.93,1400.76
2026-07-21,01:13:21,115.81,24.33,74.40,70.31,18.49,-9.09,-1.16,-1.54,24.33,855.94,1400.64
2026-07-21,01:14:21,111.71,24.31,74.40,70.14,24.23,-9.10,-1.10,-1.55,24.31,855.94,1400.65
2026-07-21,01:15:21,56.96,24.31,74.30,69.99,28.63,-9.09,-1.10,-1.57,24.31,855.92,1400.87
2026-07-21,01:16:21,114.89,24.30,74.30,70.17,32.98,-9.08,-1.22,-1.56,24.30,855.91,1400.97
2026-07-21,01:17:21,137.82,24.30,74.30,70.04,0.00,-9.09,-1.16,-1.57,24.30,855.92,1400.81
2026-07-21,01:18:21,115.56,24.30,74.20,70.24,35.47,-9.10,-1.10,-1.55,24.30,855.89,1401.13
2026-07-21,01:19:21,118.32,24.31,74.30,70.15,31.92,-9.08,-1.10,-1.53,24.31,855.88,1401.23
2026-07-21,01:20:20,137.82,24.31,74.20,70.18,26.05,-9.08,-1.10,-1.56,24.31,855.87,1401.32
2026-07-21,01:21:21,138.13,24.29,74.30,70.03,0.00,-9.07,-1.22,-1.55,24.29,855.84,1401.59
2026-07-21,01:22:21,137.81,24.29,74.20,70.15,0.00,-9.08,-1.16,-1.56,24.29,855.85,1401.54
2026-07-21,01:23:21,97.62,24.28,74.20,70.13,0.00,-9.08,-1.16,-1.56,24.28,855.83,1401.75
2026-07-21,01:24:21,129.01,24.29,74.30,70.01,29.86,-9.07,-1.16,-1.54,24.29,855.80,1401.97
2026-07-21,01:25:21,103.27,24.28,74.20,69.97,0.00,-9.07,-1.16,-1.55,24.28,855.80,1402.02
2026-07-21,01:26:21,104.58,24.28,74.40,70.19,0.00,-9.09,-1.16,-1.55,24.28,855.78,1402.19
2026-07-21,01:27:21,105.74,24.26,74.40,70.10,0.00,-9.09,-1.16,-1.55,24.26,855.77,1402.30
2026-07-21,01:28:21,138.23,24.26,74.60,70.15,24.71,-9.08,-1.10,-1.55,24.26,855.77,1402.25
2026-07-21,01:29:21,138.07,24.26,74.70,70.01,27.97,-9.07,-1.16,-1.56,24.26,855.74,1402.60
2026-07-21,01:30:21,127.56,24.25,74.70,70.07,23.20,-9.09,-1.10,-1.56,24.25,855.74,1402.58
2026-07-21,01:31:21,119.75,24.24,74.80,70.25,19.84,-9.09,-1.16,-1.57,24.24,855.71,1402.87
2026-07-21,01:32:21,137.79,24.23,74.80,69.97,24.46,-9.08,-1.16,-1.54,24.23,855.69,1403.00
2026-07-21,01:33:21,137.82,24.24,74.90,70.12,0.00,-9.09,-1.10,-1.55,24.24,855.70,1402.96
2026-07-21,01:34:21,133.26,24.23,75.00,70.14,0.00,-9.08,-1.16,-1.55,24.23,855.67,1403.20
2026-07-21,01:35:21,97.42,24.23,75.00,70.16,0.00,-9.08,-1.22,-1.58,24.23,855.65,1403.40
2026-07-21,01:36:21,106.19,24.23,74.90,70.22,0.00,-9.07,-1.16,-1.57,24.23,855.63,1403.64
2026-07-21,01:37:21,113.57,24.22,74.90,70.05,23.33,-9.06,-1.16,-1.55,24.22,855.62,1403.74
2026-07-21,01:38:21,137.60,24.22,73.70,70.03,0.00,-9.08,-1.04,-1.56,24.22,855.56,1404.30
2026-07-21,01:39:21,137.78,24.21,74.90,70.24,23.76,-9.09,-1.10,-1.54,24.21,855.50,1404.82
2026-07-21,01:40:20,100.18,24.21,75.00,70.03,20.69,-9.08,-1.16,-1.55,24.21,855.49,1405.00
2026-07-21,01:41:21,115.47,24.22,75.10,70.23,0.00,-9.08,-1.10,-1.55,24.22,855.45,1405.32
2026-07-21,01:42:21,137.72,24.21,75.00,70.08,18.09,-9.08,-1.16,-1.54,24.21,855.40,1405.86
2026-07-21,01:43:21,138.46,24.22,75.00,70.05,16.27,-9.08,-1.10,-1.55,24.22,855.38,1405.98
2026-07-21,01:44:21,137.83,24.19,75.00,70.14,15.00,-9.08,-1.16,-1.55,24.19,855.33,1406.50
2026-07-21,01:45:21,138.65,24.19,75.10,69.86,0.00,-9.09,-1.16,-1.58,24.19,855.31,1406.67
2026-07-21,01:46:21,115.34,24.19,75.00,69.97,19.89,-9.06,-1.10,-1.57,24.19,855.26,1407.12
2026-07-21,01:47:21,128.16,24.18,75.10,70.12,23.33,-9.07,-1.16,-1.53,24.18,855.25,1407.26
2026-07-21,01:48:21,137.83,24.18,75.20,70.11,0.00,-9.08,-1.10,-1.55,24.18,855.25,1407.24
2026-07-21,01:49:21,134.64,24.17,75.10,70.28,26.96,-9.07,-1.22,-1.54,24.17,855.25,1407.21
2026-07-21,01:50:21,129.96,24.17,75.20,69.93,0.00,-9.06,-1.16,-1.55,24.17,855.24,1407.31
2026-07-21,01:51:21,122.63,24.17,75.20,70.11,22.48,-9.07,-1.16,-1.55,24.17,855.23,1407.44
2026-07-21,01:52:21,135.10,24.17,75.20,70.03,0.00,-9.07,-1.22,-1.56,24.17,855.23,1407.49
2026-07-21,01:53:21,124.33,24.17,75.20,70.19,27.23,-9.09,-1.10,-1.53,24.17,855.21,1407.60
2026-07-21,01:54:21,137.81,24.16,75.10,70.00,0.00,-9.09,-1.10,-1.57,24.16,855.19,1407.80
2026-07-21,01:55:21,129.13,24.17,75.00,70.15,0.00,-9.08,-1.22,-1.55,24.17,855.19,1407.81
2026-07-21,01:56:21,137.54,24.17,75.00,70.16,0.00,-9.09,-1.16,-1.54,24.17,855.18,1407.88
2026-07-21,01:57:20,94.86,24.17,75.00,70.15,0.00,-9.07,-1.22,-1.55,24.17,855.16,1408.16
2026-07-21,01:58:21,138.37,24.17,75.00,70.05,0.00,-9.08,-1.22,-1.55,24.17,855.14,1408.28
2026-07-21,01:59:21,131.07,24.16,75.00,70.13,0.00,-9.08,-1.16,-1.57,24.16,855.11,1408.60
2026-07-21,02:00:21,138.03,24.16,74.80,69.98,22.75,-9.07,-1.16,-1.56,24.16,855.09,1408.81
2026-07-21,02:01:21,119.55,24.16,74.90,70.18,0.00,-9.06,-1.16,-1.56,24.16,855.07,1408.93
2026-07-21,02:02:21,138.04,24.15,74.80,70.21,19.82,-9.08,-1.16,-1.56,24.15,855.08,1408.90
2026-07-21,02:03:21,137.95,24.15,74.80,70.06,18.56,-9.09,-1.16,-1.55,24.15,855.08,1408.87
2026-07-21,02:04:21,131.18,24.14,74.80,70.25,0.00,-9.08,-1.16,-1.56,24.14,855.07,1409.00
2026-07-21,02:05:21,104.07,24.14,74.90,70.14,23.58,-9.08,-1.22,-1.54,24.14,855.07,1408.96
2026-07-21,02:06:21,110.93,24.13,74.90,70.07,0.00,-9.07,-1.16,-1.56,24.13,855.07,1408.93
2026-07-21,02:07:21,128.98,24.13,74.90,69.88,24.11,-9.09,-1.16,-1.57,24.13,855.08,1408.85
2026-07-21,02:08:21,137.85,24.13,75.00,70.34,20.48,-9.07,-1.16,-1.55,24.13,855.07,1408.93
2026-07-21,02:09:21,122.23,24.12,74.90,70.04,0.00,-9.09,-1.16,-1.57,24.12,855.08,1408.92
2026-07-21,02:10:21,115.27,24.12,74.90,70.06,24.69,-9.08,-1.10,-1.57,24.12,855.08,1408.83
2026-07-21,02:11:21,137.73,24.11,75.00,69.98,0.00,-9.07,-1.16,-1.56,24.11,855.07,1408.99
2026-07-21,02:12:21,138.39,24.11,74.90,70.10,24.84,-9.09,-1.22,-1.56,24.11,855.05,1409.16
2026-07-21,02:13:21,128.56,24.11,73.80,70.14,26.19,-9.09,-1.16,-1.56,24.11,855.06,1409.11
2026-07-21,02:14:20,94.25,24.11,75.10,70.08,29.32,-9.08,-1.10,-1.56,24.11,855.05,1409.14
2026-07-21,02:15:21,126.03,24.10,75.00,69.95,27.30,-9.10,-1.16,-1.55,24.10,855.05,1409.19
2026-07-21,02:16:21,129.25,24.10,74.90,70.10,0.00,-9.08,-1.16,-1.56,24.10,855.04,1409.26
2026-07-21,02:17:21,128.12,24.09,74.90,70.14,0.00,-9.06,-1.16,-1.55,24.09,855.01,1409.54
2026-07-21,02:18:21,138.07,24.09,74.90,70.08,0.00,-9.07,-1.16,-1.55,24.09,855.00,1409.61
2026-07-21,02:19:21,137.70,24.09,74.90,70.18,24.22,-9.08,-1.16,-1.55,24.09,855.01,1409.56
2026-07-21,02:20:21,124.39,24.07,74.90,70.06,20.56,-9.07,-1.22,-1.55,24.07,855.01,1409.52
2026-07-21,02:21:21,135.24,24.07,75.00,70.10,0.00,-9.09,-1.10,-1.57,24.07,855.00,1409.67
2026-07-21,02:22:21,121.98,24.07,73.80,70.08,0.00,-9.07,-1.10,-1.54,24.07,855.01,1409.59
2026-07-21,02:23:21,131.63,24.06,75.00,70.30,0.00,-9.09,-1.16,-1.56,24.06,854.99,1409.74
2026-07-21,02:24:21,119.63,24.07,75.00,70.14,0.00,-9.08,-1.16,-1.56,24.07,855.01,1409.57
2026-07-21,02:25:21,128.42,24.06,75.00,70.17,24.24,-9.08,-1.22,-1.55,24.06,855.00,1409.64
2026-07-21,02:26:21,137.95,24.07,74.90,70.09,21.49,-9.08,-1.16,-1.56,24.07,854.99,1409.73
2026-07-21,02:27:21,138.13,24.06,74.90,70.16,18.65,-9.08,-1.10,-1.56,24.06,854.98,1409.79
2026-07-21,02:28:21,137.83,24.05,74.90,70.33,0.00,-9.07,-1.16,-1.55,24.05,855.00,1409.63
2026-07-21,02:29:21,138.28,24.05,74.80,70.09,0.00,-9.09,-1.16,-1.56,24.05,855.00,1409.68
2026-07-21,02:30:21,138.57,24.05,74.90,70.04,26.06,-9.06,-1.16,-1.55,24.05,854.97,1409.88
2026-07-21,02:31:21,131.29,24.04,74.80,70.15,29.74,-9.09,-1.22,-1.55,24.04,854.97,1409.90
2026-07-21,02:32:21,138.11,24.04,74.80,70.19,33.36,-9.08,-1.22,-1.56,24.04,854.96,1409.98
2026-07-21,02:33:21,79.23,24.05,74.90,70.20,36.21,-9.07,-1.16,-1.54,24.05,854.97,1409.88
2026-07-21,02:34:21,116.04,24.05,74.90,70.05,36.16,-9.08,-1.16,-1.55,24.05,854.96,1410.01
2026-07-21,02:35:21,93.66,24.04,74.90,70.23,0.00,-9.08,-1.10,-1.54,24.04,854.94,1410.23
2026-07-21,02:36:21,96.20,24.04,74.80,70.21,0.00,-9.09,-1.22,-1.56,24.04,854.93,1410.31
2026-07-21,02:37:21,134.24,24.03,74.80,70.11,0.00,-9.08,-1.22,-1.54,24.03,854.91,1410.49
2026-07-21,02:38:21,137.70,24.03,74.80,69.99,28.92,-9.08,-1.10,-1.56,24.03,854.90,1410.56
2026-07-21,02:39:21,125.01,24.02,74.80,70.12,28.57,-9.07,-1.16,-1.54,24.02,854.90,1410.63
2026-07-21,02:40:21,138.08,24.01,74.90,70.30,0.00,-9.07,-1.22,-1.55,24.01,854.88,1410.77
2026-07-21,02:41:21,138.19,24.01,74.90,70.14,0.00,-9.08,-1.16,-1.57,24.01,854.87,1410.91
2026-07-21,02:42:21,111.29,24.01,75.00,69.92,26.82,-9.08,-1.22,-1.57,24.01,854.87,1410.92
2026-07-21,02:43:21,124.08,23.99,74.90,70.15,31.54,-9.08,-1.16,-1.54,23.99,854.85,1411.02
2026-07-21,02:44:21,120.02,24.00,74.90,70.20,34.42,-9.09,-1.22,-1.56,24.00,854.84,1411.15
2026-07-21,02:45:21,111.71,23.98,74.90,70.06,37.51,-9.09,-1.16,-1.56,23.98,854.83,1411.31
2026-07-21,02:46:21,124.25,23.98,74.90,70.14,31.05,-9.09,-1.16,-1.57,23.98,854.82,1411.36
2026-07-21,02:47:21,124.94,23.98,75.00,69.87,0.00,-9.09,-1.16,-1.55,23.98,854.79,1411.68
2026-07-21,02:48:21,138.12,23.97,74.90,70.11,25.34,-9.08,-1.10,-1.55,23.97,854.76,1411.91
2026-07-21,02:49:21,100.62,23.98,74.90,70.00,0.00,-9.07,-1.16,-1.55,23.98,854.76,1411.96
2026-07-21,02:50:21,123.03,23.96,75.00,70.07,21.35,-9.08,-1.04,-1.56,23.96,854.73,1412.20
2026-07-21,02:51:21,101.61,23.97,75.00,70.11,0.00,-9.08,-1.16,-1.57,23.97,854.72,1412.27
2026-07-21,02:52:21,128.01,23.96,75.00,70.26,28.24,-9.08,-1.10,-1.56,23.96,854.69,1412.56
2026-07-21,02:53:21,131.14,23.96,75.00,69.95,31.65,-9.06,-1.16,-1.56,23.96,854.68,1412.66
2026-07-21,02:54:21,136.29,23.96,75.00,70.03,26.69,-9.07,-1.16,-1.56,23.96,854.66,1412.87
2026-07-21,02:55:21,138.04,23.95,75.00,70.20,22.71,-9.10,-1.10,-1.56,23.95,854.65,1413.02
2026-07-21,02:56:21,138.18,23.95,74.90,70.23,19.82,-9.07,-1.16,-1.53,23.95,854.66,1412.84
2026-07-21,02:57:21,133.08,23.94,74.90,70.12,23.90,-9.09,-1.10,-1.54,23.94,854.66,1412.90
2026-07-21,02:58:21,138.07,23.94,74.90,69.98,20.34,-9.09,-1.10,-1.55,23.94,854.65,1413.00
2026-07-21,02:59:21,137.86,23.94,75.00,70.02,0.00,-9.08,-1.16,-1.56,23.94,854.64,1413.09
2026-07-21,03:00:21,135.59,23.93,75.00,70.28,0.00,-9.08,-1.10,-1.55,23.93,854.64,1413.07
2026-07-21,03:01:21,131.45,23.93,74.80,70.02,17.84,-9.08,-1.10,-1.54,23.93,854.62,1413.28
2026-07-21,03:02:21,136.75,23.93,74.90,70.09,16.10,-9.07,-1.16,-1.54,23.93,854.62,1413.23
2026-07-21,03:03:21,138.45,23.93,74.80,70.20,0.00,-9.09,-1.16,-1.56,23.93,854.64,1413.09
2026-07-21,03:04:21,138.07,23.92,74.90,70.21,0.00,-9.07,-1.10,-1.55,23.92,854.63,1413.21
2026-07-21,03:05:21,133.52,23.92,74.80,70.19,0.00,-9.08,-1.22,-1.56,23.92,854.65,1413.03
2026-07-21,03:06:21,131.34,23.92,74.90,70.06,0.00,-9.08,-1.10,-1.57,23.92,854.64,1413.11
2026-07-21,03:07:21,135.69,23.91,74.80,70.02,18.91,-9.08,-1.10,-1.58,23.91,854.63,1413.15
2026-07-21,03:08:21,138.19,23.90,74.70,70.22,16.84,-9.10,-1.10,-1.57,23.90,854.63,1413.20
2026-07-21,03:09:21,138.20,23.90,74.80,70.15,0.00,-9.09,-1.22,-1.54,23.90,854.64,1413.10
2026-07-21,03:10:21,128.91,23.90,74.90,70.13,0.00,-9.09,-1.16,-1.56,23.90,854.64,1413.10
2026-07-21,03:11:21,138.31,23.89,74.80,70.29,24.19,-9.09,-1.04,-1.55,23.89,854.63,1413.16
2026-07-21,03:12:21,138.46,23.89,74.90,70.06,20.54,-9.08,-1.16,-1.55,23.89,854.60,1413.43
2026-07-21,03:13:21,131.79,23.88,74.90,70.29,18.72,-9.09,-1.10,-1.55,23.88,854.59,1413.57
2026-07-21,03:14:21,138.31,23.88,74.90,70.15,0.00,-9.08,-1.16,-1.54,23.88,854.56,1413.83
2026-07-21,03:15:21,118.32,23.87,74.90,70.19,16.71,-9.07,-1.10,-1.55,23.87,854.52,1414.26
2026-07-21,03:16:21,138.30,23.86,74.80,70.17,15.33,-9.08,-1.16,-1.55,23.86,854.50,1414.37
2026-07-21,03:17:21,138.09,23.86,74.90,70.12,23.51,-9.08,-1.10,-1.56,23.86,854.47,1414.66
2026-07-21,03:18:21,112.59,23.86,74.80,70.10,20.07,-9.10,-1.04,-1.58,23.86,854.46,1414.78
2026-07-21,03:19:21,137.76,23.85,73.50,69.93,20.69,-9.08,-1.10,-1.56,23.85,854.45,1414.90
2026-07-21,03:20:21,107.47,23.84,74.80,69.92,24.04,-9.08,-1.10,-1.57,23.84,854.42,1415.22
2026-07-21,03:21:21,138.59,23.85,74.90,70.17,24.74,-9.06,-1.16,-1.55,23.85,854.39,1415.50
2026-07-21,03:22:21,138.08,23.84,74.80,70.16,0.00,-9.09,-1.22,-1.57,23.84,854.39,1415.47
2026-07-21,03:23:21,118.57,23.84,74.80,70.14,21.37,-9.10,-1.10,-1.56,23.84,854.38,1415.59
2026-07-21,03:24:21,109.98,23.84,74.80,70.14,0.00,-9.09,-1.10,-1.57,23.84,854.38,1415.57
2026-07-21,03:25:21,130.98,23.83,74.80,70.07,27.32,-9.09,-1.10,-1.56,23.83,854.37,1415.68
2026-07-21,03:26:21,124.72,23.83,74.80,70.09,0.00,-9.07,-1.10,-1.55,23.83,854.36,1415.73
2026-07-21,03:27:21,99.26,23.82,74.80,69.84,32.13,-9.08,-1.16,-1.57,23.82,854.33,1416.08
2026-07-21,03:28:21,118.73,23.82,74.80,70.14,0.00,-9.07,-1.16,-1.54,23.82,854.34,1415.96
2026-07-21,03:29:21,115.99,23.81,74.80,70.15,0.00,-9.08,-1.22,-1.55,23.81,854.34,1415.96
2026-07-21,03:30:21,136.28,23.80,74.80,70.19,31.83,-9.10,-1.10,-1.53,23.80,854.31,1416.20
2026-07-21,03:31:21,92.70,23.79,74.80,70.23,0.00,-9.09,-1.22,-1.54,23.79,854.32,1416.16
2026-07-21,03:32:21,137.95,23.77,74.90,70.18,28.28,-9.08,-1.16,-1.53,23.77,854.31,1416.25
2026-07-21,03:33:21,111.31,23.75,75.10,70.14,33.15,-9.08,-1.16,-1.56,23.75,854.31,1416.23
2026-07-21,03:34:21,128.02,23.73,75.10,70.05,29.11,-9.07,-1.10,-1.55,23.73,854.30,1416.34
2026-07-21,03:35:21,138.12,23.72,75.30,70.31,32.58,-9.09,-1.10,-1.54,23.72,854.32,1416.15
2026-07-21,03:36:21,116.30,23.71,75.30,70.17,26.41,-9.06,-1.04,-1.52,23.71,854.31,1416.21
2026-07-21,03:37:21,128.05,23.69,75.20,69.95,24.65,-9.07,-1.10,-1.56,23.69,854.32,1416.09
2026-07-21,03:38:21,126.90,23.68,75.30,70.07,30.52,-9.07,-1.16,-1.54,23.68,854.32,1416.17
2026-07-21,03:39:21,122.77,23.68,75.30,70.14,0.00,-9.11,-1.16,-1.55,23.68,854.28,1416.49
2026-07-21,03:40:21,115.07,23.66,75.40,70.14,0.00,-9.08,-1.16,-1.54,23.66,854.28,1416.47
2026-07-21,03:41:21,118.06,23.64,75.30,70.01,25.02,-9.07,-1.22,-1.56,23.64,854.27,1416.64
2026-07-21,03:42:21,114.39,23.64,75.30,70.22,21.12,-9.09,-1.10,-1.57,23.64,854.27,1416.65
2026-07-21,03:43:21,116.48,23.62,75.30,70.09,0.00,-9.08,-1.16,-1.54,23.62,854.27,1416.59
2026-07-21,03:44:21,102.55,23.62,75.30,70.00,27.41,-9.04,-1.10,-1.57,23.62,854.27,1416.64
2026-07-21,03:45:21,119.94,23.62,75.40,70.06,22.91,-9.08,-1.16,-1.57,23.62,854.28,1416.57
