YYYY-MM-DD,HH:MM:SS,dist_cm,temp_c,hum_pct,pitch_deg,gas_ppm,ax_ms2,gx_dps,ay_ms2,bmp_t_c,bmp_p_hpa,bmp_alt_m
2026-07-23,01:06:53,251.83,25.42,75.00,70.21,27.35,-9.08,-1.16,-1.58,25.42,854.05,1418.69
2026-07-23,01:07:53,251.30,25.42,75.00,70.04,0.00,-9.10,-1.10,-1.61,25.42,854.07,1418.48
2026-07-23,01:08:53,251.43,25.42,74.90,69.84,24.84,-9.09,-1.10,-1.61,25.42,854.09,1418.33
2026-07-23,01:09:53,251.41,25.42,74.80,70.09,0.00,-9.08,-1.16,-1.61,25.42,854.08,1418.41
2026-07-23,01:10:53,251.63,25.41,74.70,70.00,24.56,-9.08,-1.22,-1.60,25.41,854.08,1418.39
2026-07-23,01:11:53,251.43,25.41,74.70,70.11,26.05,-9.09,-1.22,-1.59,25.41,854.08,1418.47
2026-07-23,01:12:53,261.76,25.40,74.60,69.92,24.53,-9.09,-1.16,-1.60,25.40,854.07,1418.54
2026-07-23,01:13:53,251.59,25.39,74.50,70.02,24.40,-9.08,-1.16,-1.60,25.39,854.05,1418.67
2026-07-23,01:14:53,251.70,25.39,74.50,70.19,25.27,-9.08,-1.10,-1.60,25.39,854.08,1418.44
2026-07-23,01:15:53,251.68,25.39,74.60,70.16,28.26,-9.09,-1.16,-1.61,25.39,854.07,1418.48
2026-07-23,01:16:53,251.84,25.38,74.50,70.10,26.87,-9.09,-1.10,-1.59,25.38,854.07,1418.49
2026-07-23,01:17:53,251.85,25.38,74.50,70.04,31.02,-9.07,-1.16,-1.60,25.38,854.07,1418.52
2026-07-23,01:18:53,251.44,25.37,74.50,70.13,29.16,-9.09,-1.16,-1.60,25.37,854.07,1418.52
2026-07-23,01:19:53,251.44,25.37,74.60,69.93,30.31,-9.07,-1.10,-1.60,25.37,854.06,1418.59
2026-07-23,01:20:53,252.44,25.37,74.50,70.05,33.32,-9.10,-1.10,-1.60,25.37,854.09,1418.29
2026-07-23,01:21:53,252.07,25.37,74.50,70.08,34.12,-9.09,-1.16,-1.60,25.37,854.09,1418.31
2026-07-23,01:22:53,251.74,25.37,74.40,69.99,0.00,-9.10,-1.10,-1.60,25.37,854.08,1418.41
2026-07-23,01:23:53,251.69,25.36,74.40,70.02,30.47,-9.07,-1.16,-1.60,25.36,854.09,1418.36
2026-07-23,01:24:53,251.49,25.37,74.40,70.14,27.15,-9.08,-1.10,-1.59,25.37,854.10,1418.21
2026-07-23,01:25:53,251.49,25.36,74.40,70.23,0.00,-9.09,-1.16,-1.59,25.36,854.12,1418.04
2026-07-23,01:26:53,251.92,25.36,74.40,70.14,22.61,-9.10,-1.10,-1.61,25.36,854.10,1418.20
2026-07-23,01:27:53,251.68,25.36,74.30,69.91,0.00,-9.08,-1.10,-1.61,25.36,854.15,1417.80
2026-07-23,01:28:53,251.74,25.36,74.30,70.07,23.80,-9.10,-1.10,-1.60,25.36,854.15,1417.73
2026-07-23,01:29:53,251.89,25.35,74.40,70.16,23.08,-9.09,-1.10,-1.59,25.35,854.14,1417.86
2026-07-23,01:30:53,251.67,25.35,74.40,70.17,20.24,-9.10,-1.16,-1.62,25.35,854.15,1417.72
2026-07-23,01:31:53,251.77,25.35,74.30,70.17,20.52,-9.09,-1.16,-1.59,25.35,854.15,1417.72
2026-07-23,01:32:53,251.48,25.34,74.40,70.06,20.04,-9.08,-1.22,-1.59,25.34,854.12,1418.02
2026-07-23,01:33:53,251.71,25.35,74.40,70.00,20.45,-9.09,-1.10,-1.61,25.35,854.15,1417.77
2026-07-23,01:34:53,252.16,25.34,74.40,70.28,22.23,-9.11,-1.22,-1.59,25.34,854.12,1418.07
2026-07-23,01:35:53,252.07,25.34,74.30,70.27,21.57,-9.10,-1.16,-1.59,25.34,854.10,1418.23
2026-07-23,01:36:53,251.49,25.35,74.20,70.20,25.83,-9.10,-1.16,-1.60,25.35,854.10,1418.26
2026-07-23,01:37:53,251.91,25.33,74.20,70.09,26.52,-9.09,-1.16,-1.60,25.33,854.07,1418.53
2026-07-23,01:38:53,251.25,25.32,74.20,70.21,26.01,-9.10,-1.10,-1.58,25.32,854.06,1418.59
2026-07-23,01:39:53,251.91,25.33,74.30,70.11,24.53,-9.09,-1.10,-1.60,25.33,854.06,1418.60
2026-07-23,01:40:53,251.34,25.32,74.40,69.98,23.24,-9.08,-1.10,-1.60,25.32,854.04,1418.77
2026-07-23,01:41:53,251.50,25.31,74.30,69.97,26.74,-9.07,-1.10,-1.58,25.31,854.04,1418.77
2026-07-23,01:42:53,251.51,25.31,74.30,69.97,0.00,-9.07,-1.16,-1.59,25.31,854.02,1419.01
2026-07-23,01:43:53,251.49,25.31,74.40,69.90,26.90,-9.07,-1.10,-1.60,25.31,854.01,1419.11
2026-07-23,01:44:53,251.92,25.30,74.30,70.23,27.09,-9.09,-1.10,-1.59,25.30,853.97,1419.48
2026-07-23,01:45:53,251.51,25.30,74.30,70.19,26.32,-9.08,-1.16,-1.58,25.30,853.98,1419.38
2026-07-23,01:46:53,251.68,25.30,74.40,70.01,22.03,-9.09,-1.22,-1.62,25.30,853.95,1419.66
2026-07-23,01:47:53,251.35,25.30,74.40,69.99,26.73,-9.08,-1.16,-1.61,25.30,853.94,1419.81
2026-07-23,01:48:53,251.48,25.30,74.40,69.97,25.53,-9.09,-1.16,-1.59,25.30,853.92,1419.92
2026-07-23,01:49:53,266.11,25.29,74.40,70.07,22.61,-9.08,-1.10,-1.59,25.29,853.92,1420.01
2026-07-23,01:50:53,252.12,25.30,74.40,70.04,25.93,-9.09,-1.04,-1.60,25.30,853.91,1420.07
2026-07-23,01:51:53,251.49,25.29,74.50,69.97,27.90,-9.08,-1.16,-1.60,25.29,853.88,1420.33
2026-07-23,01:52:53,251.72,25.29,74.40,70.16,23.13,-9.08,-1.10,-1.58,25.29,853.88,1420.33
2026-07-23,01:53:53,251.93,25.30,74.40,70.06,23.48,-9.07,-1.16,-1.59,25.30,853.87,1420.40
2026-07-23,01:54:53,251.97,25.29,74.40,69.99,28.02,-9.09,-1.16,-1.60,25.29,853.88,1420.33
2026-07-23,01:55:53,251.97,25.29,74.40,69.86,26.00,-9.06,-1.16,-1.60,25.29,853.89,1420.22
2026-07-23,01:56:53,251.97,25.29,74.30,69.85,27.56,-9.08,-1.10,-1.58,25.29,853.92,1419.96
2026-07-23,01:57:53,251.97,25.28,74.40,69.99,26.68,-9.08,-1.10,-1.61,25.28,853.92,1419.96
2026-07-23,01:58:53,251.94,25.28,74.30,69.96,26.63,-9.10,-1.10,-1.61,25.28,853.91,1420.03
2026-07-23,01:59:53,251.28,25.27,74.20,69.95,30.60,-9.09,-1.10,-1.62,25.27,853.90,1420.15
2026-07-23,02:00:53,251.72,25.27,74.20,70.02,27.86,-9.09,-1.22,-1.61,25.27,853.87,1420.40
2026-07-23,02:01:53,251.62,25.27,74.30,70.13,25.65,-9.08,-1.16,-1.58,25.27,853.87,1420.46
2026-07-23,02:02:53,251.77,25.27,74.30,69.90,23.91,-9.11,-1.16,-1.61,25.27,853.84,1420.69
2026-07-23,02:03:53,251.93,25.26,74.30,70.01,22.13,-9.09,-1.10,-1.59,25.26,853.81,1421.01
2026-07-23,02:04:53,251.56,25.26,74.30,70.02,27.09,-9.08,-1.10,-1.60,25.26,853.79,1421.17
2026-07-23,02:05:53,180.44,25.27,74.30,69.86,22.57,-9.07,-1.10,-1.61,25.27,853.81,1421.00
2026-07-23,02:06:53,180.44,25.27,74.20,70.09,24.23,-9.07,-1.10,-1.61,25.27,853.81,1421.00
2026-07-23,02:07:53,251.50,25.27,74.20,70.01,24.87,-9.09,-1.10,-1.61,25.27,853.81,1421.04
2026-07-23,02:08:53,251.69,25.27,74.10,70.22,25.24,-9.09,-1.04,-1.61,25.27,853.80,1421.12
2026-07-23,02:09:53,251.50,25.27,74.20,70.07,29.67,-9.10,-1.16,-1.59,25.27,853.80,1421.15
2026-07-23,02:10:53,251.66,25.26,74.30,69.99,27.15,-9.08,-1.10,-1.59,25.26,853.78,1421.33
2026-07-23,02:11:53,251.80,25.26,74.30,70.17,25.52,-9.09,-1.22,-1.60,25.26,853.76,1421.48
2026-07-23,02:12:53,251.94,25.25,74.30,70.02,27.47,-9.08,-1.16,-1.59,25.25,853.75,1421.55
2026-07-23,02:13:53,251.73,25.25,74.30,70.01,25.08,-9.08,-1.16,-1.60,25.25,853.72,1421.84
2026-07-23,02:14:53,251.54,25.25,74.30,70.08,24.21,-9.11,-1.10,-1.60,25.25,853.70,1422.02
2026-07-23,02:15:53,251.76,25.25,74.30,69.84,29.17,-9.07,-1.10,-1.61,25.25,853.68,1422.30
2026-07-23,02:16:53,251.95,25.24,74.40,69.99,0.00,-9.09,-1.16,-1.60,25.24,853.65,1422.57
2026-07-23,02:17:53,251.97,25.25,74.30,70.10,24.24,-9.09,-1.16,-1.60,25.25,853.62,1422.86
2026-07-23,02:18:53,251.38,25.25,74.30,70.02,20.58,-9.08,-1.16,-1.60,25.25,853.61,1422.88
2026-07-23,02:19:53,251.43,25.24,74.20,70.24,21.95,-9.09,-1.16,-1.62,25.24,853.57,1423.27
2026-07-23,02:20:53,251.69,25.24,74.20,70.02,21.53,-9.10,-1.16,-1.60,25.24,853.56,1423.44
2026-07-23,02:21:53,251.83,25.24,74.10,70.22,23.95,-9.09,-1.16,-1.58,25.24,853.53,1423.65
2026-07-23,02:22:53,251.64,25.24,74.00,70.05,0.00,-9.08,-1.10,-1.59,25.24,853.53,1423.67
2026-07-23,02:23:53,251.98,25.24,74.10,70.01,24.96,-9.08,-1.10,-1.59,25.24,853.51,1423.88
2026-07-23,02:24:53,252.26,25.23,74.10,70.12,23.50,-9.08,-1.16,-1.58,25.23,853.48,1424.19
2026-07-23,02:25:53,251.84,25.23,74.10,70.04,24.40,-9.08,-1.16,-1.60,25.23,853.45,1424.47
2026-07-23,02:26:53,251.83,25.23,74.10,70.05,27.45,-9.09,-1.10,-1.60,25.23,853.44,1424.59
2026-07-23,02:27:53,251.95,25.23,74.20,69.97,26.11,-9.08,-1.16,-1.61,25.23,853.40,1424.90
2026-07-23,02:28:53,252.09,25.22,74.20,69.94,26.61,-9.07,-1.16,-1.59,25.22,853.42,1424.77
2026-07-23,02:29:53,252.19,25.23,74.30,69.90,25.10,-9.08,-1.16,-1.61,25.23,853.42,1424.75
2026-07-23,02:30:53,252.11,25.22,74.20,70.01,25.59,-9.08,-1.10,-1.59,25.22,853.45,1424.50
2026-07-23,02:31:53,251.55,25.22,74.30,70.23,29.14,-9.08,-1.10,-1.60,25.22,853.43,1424.64
2026-07-23,02:32:53,251.97,25.20,74.30,70.08,26.07,-9.07,-1.16,-1.59,25.20,853.43,1424.68
2026-07-23,02:33:53,251.89,25.19,74.30,70.04,30.29,-9.08,-0.98,-1.60,25.19,853.42,1424.72
2026-07-23,02:34:53,252.55,25.19,74.40,70.15,29.94,-9.08,-1.16,-1.60,25.19,853.38,1425.08
2026-07-23,02:35:53,252.29,25.19,74.50,70.08,32.94,-9.11,-1.16,-1.60,25.19,853.37,1425.23
2026-07-23,02:36:53,251.68,25.18,74.50,69.99,31.74,-9.08,-1.10,-1.59,25.18,853.33,1425.58
2026-07-23,02:37:53,251.85,25.17,74.40,69.93,0.00,-9.07,-1.16,-1.59,25.17,853.30,1425.89
2026-07-23,02:38:53,251.85,25.17,74.40,70.04,30.63,-9.08,-1.16,-1.60,25.17,853.28,1426.08
2026-07-23,02:39:53,252.00,25.16,74.40,69.96,33.44,-9.07,-1.10,-1.61,25.16,853.23,1426.54
2026-07-23,02:40:53,252.40,25.15,74.40,70.19,35.55,-9.07,-1.16,-1.60,25.15,853.20,1426.82
2026-07-23,02:41:53,251.99,25.16,74.30,70.04,32.49,-9.07,-1.10,-1.62,25.16,853.19,1426.92
2026-07-23,02:42:53,251.68,25.15,74.40,70.16,34.33,-9.08,-1.10,-1.59,25.15,853.19,1426.90
2026-07-23,02:43:53,252.09,25.15,74.40,70.08,27.64,-9.08,-1.10,-1.59,25.15,853.18,1427.04
2026-07-23,02:44:53,251.75,25.14,74.40,70.14,22.95,-9.10,-1.10,-1.60,25.14,853.17,1427.12
2026-07-23,02:45:53,251.87,25.16,74.40,70.05,23.44,-9.07,-1.16,-1.61,25.16,853.20,1426.82
2026-07-23,02:46:53,251.59,25.15,74.40,70.05,28.82,-9.09,-1.16,-1.61,25.15,853.20,1426.82
2026-07-23,02:47:53,251.79,25.15,74.40,70.13,28.47,-9.07,-1.16,-1.58,25.15,853.24,1426.48
2026-07-23,02:48:53,251.80,25.15,74.20,70.00,26.59,-9.08,-1.10,-1.58,25.15,853.27,1426.17
2026-07-23,02:49:53,251.57,25.13,74.30,70.09,25.91,-9.09,-1.16,-1.61,25.13,853.30,1425.86
2026-07-23,02:50:53,251.89,25.13,74.40,70.05,28.40,-9.09,-1.16,-1.62,25.13,853.31,1425.78
2026-07-23,02:51:53,252.09,25.13,74.50,70.01,26.94,-9.08,-1.16,-1.61,25.13,853.38,1425.16
2026-07-23,02:52:53,252.44,25.14,74.50,69.83,25.20,-9.07,-1.16,-1.60,25.14,853.42,1424.77
2026-07-23,02:53:53,251.90,25.14,74.50,70.06,24.90,-9.09,-1.22,-1.60,25.14,853.46,1424.37
2026-07-23,02:54:53,251.59,25.13,74.40,70.29,21.04,-9.09,-1.10,-1.58,25.13,853.51,1423.92
2026-07-23,02:55:53,251.70,25.13,74.30,70.00,22.11,-9.08,-1.16,-1.60,25.13,853.58,1423.24
2026-07-23,02:56:53,251.71,25.13,74.40,70.11,20.81,-9.09,-1.16,-1.61,25.13,853.63,1422.70
2026-07-23,02:57:53,251.87,25.13,74.40,70.22,20.91,-9.09,-1.10,-1.58,25.13,853.66,1422.43
2026-07-23,02:58:53,252.18,25.12,74.50,70.07,26.24,-9.09,-1.04,-1.59,25.12,853.72,1421.88
2026-07-23,02:59:53,252.17,25.13,74.40,69.95,30.01,-9.08,-1.16,-1.60,25.13,853.72,1421.84
2026-07-23,03:00:53,251.93,25.13,74.40,70.07,27.68,-9.09,-1.10,-1.61,25.13,853.79,1421.18
2026-07-23,03:01:53,251.75,25.12,74.40,70.00,26.67,-9.10,-1.10,-1.60,25.12,853.79,1421.17
2026-07-23,03:02:53,252.02,25.11,74.40,69.93,27.85,-9.08,-1.16,-1.59,25.11,853.81,1421.00
2026-07-23,03:03:53,251.81,25.11,74.30,70.05,31.78,-9.09,-1.10,-1.60,25.11,853.85,1420.61
2026-07-23,03:04:53,251.72,25.10,74.40,70.15,30.38,-9.10,-1.10,-1.58,25.10,853.83,1420.84
2026-07-23,03:05:53,251.70,25.09,74.40,70.18,30.58,-9.08,-1.16,-1.60,25.09,853.86,1420.57
2026-07-23,03:06:53,252.00,25.10,74.50,70.02,32.62,-9.10,-1.10,-1.61,25.10,853.85,1420.58
2026-07-23,03:07:53,251.82,25.09,74.40,70.02,33.71,-9.09,-1.22,-1.58,25.09,853.86,1420.51
2026-07-23,03:08:53,251.76,25.10,74.40,70.06,29.89,-9.08,-1.04,-1.59,25.10,853.86,1420.50
2026-07-23,03:09:53,251.89,25.09,74.40,69.99,28.91,-9.08,-1.16,-1.59,25.09,853.88,1420.31
2026-07-23,03:10:53,252.01,25.09,74.30,70.06,31.72,-9.08,-1.10,-1.61,25.09,853.87,1420.45
2026-07-23,03:11:53,251.59,25.10,74.40,69.98,30.85,-9.09,-1.10,-1.60,25.10,853.87,1420.42
2026-07-23,03:12:53,251.83,25.10,74.50,70.05,29.64,-9.10,-1.16,-1.58,25.10,853.89,1420.29
2026-07-23,03:13:53,252.18,25.09,74.50,70.27,0.00,-9.09,-1.22,-1.58,25.09,853.88,1420.37
2026-07-23,03:14:53,252.02,25.09,74.40,70.04,26.13,-9.08,-1.16,-1.58,25.09,853.88,1420.32
2026-07-23,03:15:53,251.91,25.09,74.40,70.03,28.16,-9.08,-1.10,-1.59,25.09,853.90,1420.18
2026-07-23,03:16:53,251.81,25.09,74.30,69.93,27.53,-9.07,-1.10,-1.59,25.09,853.91,1420.03
2026-07-23,03:17:53,251.60,25.08,74.30,70.18,29.37,-9.06,-1.16,-1.59,25.08,853.92,1419.94
2026-07-23,03:18:53,252.03,25.08,74.40,70.09,24.16,-9.08,-1.16,-1.58,25.08,853.95,1419.70
2026-07-23,03:19:53,251.74,25.08,74.60,69.95,22.95,-9.09,-1.10,-1.60,25.08,853.95,1419.70
2026-07-23,03:20:53,251.92,25.08,74.60,70.00,28.21,-9.09,-1.10,-1.60,25.08,853.95,1419.68
2026-07-23,03:21:53,252.03,25.08,74.50,70.00,31.38,-9.08,-1.10,-1.61,25.08,853.93,1419.88
2026-07-23,03:22:53,251.76,25.07,74.60,69.99,26.44,-9.09,-1.16,-1.61,25.07,853.90,1420.11
2026-07-23,03:23:53,251.95,25.07,74.60,70.06,30.81,-9.08,-1.16,-1.60,25.07,853.90,1420.11
2026-07-23,03:24:53,251.94,25.07,74.60,70.10,0.00,-9.08,-1.04,-1.60,25.07,853.89,1420.22
2026-07-23,03:25:53,252.06,25.06,74.50,70.01,29.74,-9.07,-1.22,-1.62,25.06,853.90,1420.11
2026-07-23,03:26:53,251.97,25.06,74.40,70.09,24.43,-9.07,-1.16,-1.60,25.06,853.89,1420.28
2026-07-23,03:27:53,252.05,25.05,74.50,70.02,26.81,-9.08,-1.10,-1.59,25.05,853.89,1420.20
2026-07-23,03:28:53,251.89,25.06,74.60,70.08,30.06,-9.11,-1.16,-1.59,25.06,853.88,1420.31
2026-07-23,03:29:53,252.03,25.06,73.40,70.01,33.03,-9.07,-1.16,-1.61,25.06,853.89,1420.26
2026-07-23,03:30:53,251.83,25.06,74.70,70.02,29.03,-9.09,-1.10,-1.59,25.06,853.91,1420.04
2026-07-23,03:31:53,215.28,25.06,74.60,69.99,27.62,-9.09,-1.16,-1.62,25.06,853.93,1419.86
2026-07-23,03:32:53,251.83,25.05,74.60,70.01,31.01,-9.08,-1.16,-1.60,25.05,853.96,1419.55
2026-07-23,03:33:53,173.73,25.06,74.70,70.07,27.74,-9.09,-1.04,-1.60,25.06,854.02,1418.96
2026-07-23,03:34:53,224.37,25.05,74.60,70.08,27.27,-9.07,-1.16,-1.59,25.05,854.09,1418.34
2026-07-23,03:35:53,252.24,25.05,74.50,70.08,26.22,-9.07,-1.10,-1.60,25.05,854.15,1417.81
2026-07-23,03:36:53,211.59,25.04,74.50,69.92,23.93,-9.08,-1.16,-1.62,25.04,854.15,1417.78
2026-07-23,03:37:53,228.20,25.05,74.50,70.08,23.38,-9.07,-1.16,-1.61,25.05,854.19,1417.42
2026-07-23,03:38:53,251.62,25.04,74.30,70.02,0.00,-9.08,-1.16,-1.58,25.04,854.20,1417.27
2026-07-23,03:39:53,230.26,25.03,74.40,70.12,0.00,-9.09,-1.10,-1.60,25.03,854.22,1417.06
2026-07-23,03:40:53,231.79,25.03,74.50,70.01,24.41,-9.09,-1.10,-1.59,25.03,854.24,1416.90
2026-07-23,03:41:53,252.47,25.03,74.60,70.01,24.23,-9.08,-1.16,-1.60,25.03,854.28,1416.53
2026-07-23,03:42:53,252.05,25.02,74.60,69.98,24.90,-9.09,-1.16,-1.58,25.02,854.26,1416.71
2026-07-23,03:43:53,252.47,25.03,74.50,70.14,26.62,-9.08,-1.22,-1.59,25.03,854.28,1416.51
2026-07-23,03:44:53,197.17,25.03,74.60,69.97,30.76,-9.09,-1.10,-1.60,25.03,854.29,1416.40
2026-07-23,03:45:53,226.12,25.03,74.60,69.97,27.98,-9.09,-1.10,-1.62,25.03,854.29,1416.38
