YYYY-MM-DD,HH:MM:SS,dist_cm,temp_c,hum_pct,pitch_deg,gas_ppm,ax_ms2,gx_dps,ay_ms2,bmp_t_c,bmp_p_hpa,bmp_alt_m
2026-07-25,00:27:57,113.62,24.23,73.00,69.80,21.55,-9.07,-1.10,-1.60,24.23,856.90,1391.47
2026-07-25,00:28:57,131.90,24.23,72.90,70.01,23.26,-9.08,-1.16,-1.62,24.23,856.91,1391.41
2026-07-25,00:29:57,148.82,24.23,72.90,70.03,27.27,-9.08,-1.10,-1.60,24.23,856.91,1391.40
2026-07-25,00:30:57,148.72,24.22,72.80,69.94,31.29,-9.09,-1.16,-1.61,24.22,856.91,1391.41
2026-07-25,00:31:57,148.72,24.21,72.90,70.01,27.86,-9.08,-1.16,-1.60,24.21,856.92,1391.30
2026-07-25,00:32:57,148.74,24.20,72.90,69.96,26.32,-9.07,-1.10,-1.62,24.20,856.90,1391.48
2026-07-25,00:33:57,130.08,24.20,73.00,69.92,26.73,-9.05,-1.10,-1.61,24.20,856.92,1391.36
2026-07-25,00:34:57,148.84,24.20,73.00,70.04,25.72,-9.08,-1.16,-1.60,24.20,856.90,1391.49
2026-07-25,00:35:57,137.02,24.18,73.00,69.78,29.21,-9.08,-1.16,-1.63,24.18,856.87,1391.79
2026-07-25,00:36:57,120.98,24.17,73.00,69.93,27.15,-9.06,-1.16,-1.59,24.17,856.88,1391.70
2026-07-25,00:37:57,109.44,24.15,73.00,70.06,23.74,-9.07,-1.10,-1.60,24.15,856.85,1391.97
2026-07-25,00:38:57,109.44,24.13,73.00,69.96,25.29,-9.09,-1.16,-1.62,24.13,856.83,1392.13
2026-07-25,00:39:57,109.44,24.12,73.10,70.07,27.27,-9.07,-1.16,-1.59,24.12,856.81,1392.34
2026-07-25,00:40:57,149.06,24.13,73.20,69.93,29.05,-9.07,-1.22,-1.60,24.13,856.82,1392.29
2026-07-25,00:41:57,148.75,24.11,73.30,69.93,26.25,-9.10,-1.16,-1.60,24.11,856.83,1392.20
2026-07-25,00:42:57,112.66,24.10,72.00,69.86,26.76,-9.07,-1.16,-1.59,24.10,856.81,1392.32
2026-07-25,00:43:57,149.33,24.09,73.30,69.96,26.46,-9.07,-1.10,-1.62,24.09,856.85,1391.95
2026-07-25,00:44:57,141.02,24.08,73.40,69.89,25.29,-9.08,-1.10,-1.61,24.08,856.85,1391.94
2026-07-25,00:45:57,148.97,24.07,73.50,70.00,23.37,-9.07,-1.16,-1.59,24.07,856.86,1391.92
2026-07-25,00:46:57,148.97,24.08,73.60,69.90,24.89,-9.08,-1.10,-1.61,24.08,856.86,1391.91
2026-07-25,00:47:57,148.72,24.08,73.60,70.07,29.29,-9.07,-1.10,-1.62,24.08,856.85,1392.02
2026-07-25,00:48:57,131.11,24.08,73.60,70.03,28.89,-9.08,-1.16,-1.60,24.08,856.82,1392.28
2026-07-25,00:49:57,123.55,24.08,73.60,69.93,30.41,-9.06,-1.16,-1.58,24.08,856.82,1392.30
2026-07-25,00:50:57,119.78,24.07,73.60,70.14,28.58,-9.09,-1.10,-1.60,24.07,856.82,1392.25
2026-07-25,00:51:57,124.78,24.08,73.60,70.01,27.32,-9.08,-1.16,-1.59,24.08,856.80,1392.46
2026-07-25,00:52:57,59.32,24.08,73.70,70.09,26.16,-9.08,-1.10,-1.60,24.08,856.78,1392.61
2026-07-25,00:53:57,148.72,24.09,73.70,69.93,26.99,-9.06,-1.10,-1.61,24.09,856.77,1392.77
2026-07-25,00:54:57,148.74,24.08,73.70,70.14,27.21,-9.08,-1.10,-1.59,24.08,856.77,1392.76
2026-07-25,00:55:57,120.54,24.08,73.70,70.04,31.11,-9.05,-1.04,-1.62,24.08,856.76,1392.84
2026-07-25,00:56:57,129.01,24.08,73.70,69.90,31.65,-9.06,-1.16,-1.60,24.08,856.73,1393.08
2026-07-25,00:57:57,136.63,24.07,73.70,70.21,27.60,-9.10,-1.22,-1.59,24.07,856.73,1393.14
2026-07-25,00:58:57,148.91,24.07,73.70,70.05,26.98,-9.09,-1.16,-1.62,24.07,856.73,1393.15
2026-07-25,00:59:57,149.17,24.06,73.80,69.96,31.03,-9.08,-1.16,-1.63,24.06,856.73,1393.10
2026-07-25,01:00:57,149.17,24.05,73.90,70.04,27.31,-9.10,-1.10,-1.60,24.05,856.73,1393.15
2026-07-25,01:01:57,149.17,24.06,74.00,69.91,26.76,-9.09,-1.04,-1.61,24.06,856.71,1393.31
2026-07-25,01:02:57,106.64,24.05,74.00,70.00,25.57,-9.09,-1.10,-1.61,24.05,856.70,1393.46
2026-07-25,01:03:57,148.95,24.05,73.80,69.96,27.04,-9.08,-1.16,-1.61,24.05,856.69,1393.54
2026-07-25,01:04:57,130.59,24.04,73.80,69.86,27.09,-9.10,-1.10,-1.60,24.04,856.70,1393.43
2026-07-25,01:05:57,118.32,24.03,73.80,69.92,25.71,-9.06,-1.16,-1.61,24.03,856.71,1393.35
2026-07-25,01:06:57,148.78,24.02,73.90,70.15,25.71,-9.06,-1.16,-1.58,24.02,856.71,1393.30
2026-07-25,01:07:57,148.96,24.01,73.90,70.04,25.02,-9.06,-1.10,-1.61,24.01,856.71,1393.34
2026-07-25,01:08:57,148.96,24.00,73.90,69.86,24.27,-9.06,-1.16,-1.63,24.00,856.75,1392.92
2026-07-25,01:09:57,148.74,24.00,73.90,70.06,27.22,-9.09,-1.16,-1.61,24.00,856.73,1393.12
2026-07-25,01:10:57,139.61,23.99,73.90,69.97,27.63,-9.07,-1.10,-1.59,23.99,856.74,1393.00
2026-07-25,01:11:57,111.07,23.98,73.70,69.93,26.62,-9.07,-1.16,-1.60,23.98,856.74,1393.06
2026-07-25,01:12:57,97.49,23.97,73.70,70.08,31.00,-9.05,-1.10,-1.60,23.97,856.74,1393.06
2026-07-25,01:13:57,138.88,23.96,73.80,69.84,30.07,-9.05,-1.10,-1.62,23.96,856.71,1393.29
2026-07-25,01:14:57,138.76,23.95,73.80,70.05,31.29,-9.08,-1.10,-1.60,23.95,856.70,1393.46
2026-07-25,01:15:57,138.76,23.94,73.80,70.01,32.47,-9.08,-1.04,-1.60,23.94,856.67,1393.66
2026-07-25,01:16:57,138.76,23.93,73.70,70.09,28.58,-9.09,-1.22,-1.61,23.93,856.67,1393.67
2026-07-25,01:17:57,107.90,23.92,73.60,70.12,28.46,-9.05,-1.16,-1.60,23.92,856.66,1393.83
2026-07-25,01:18:57,101.14,23.91,73.80,69.96,31.52,-9.07,-1.22,-1.60,23.91,856.65,1393.88
2026-07-25,01:19:57,109.44,23.91,73.90,70.09,34.20,-9.08,-1.16,-1.61,23.91,856.64,1394.01
2026-07-25,01:20:57,149.11,23.90,73.90,69.89,30.84,-9.07,-1.04,-1.61,23.90,856.64,1393.97
2026-07-25,01:21:57,149.17,23.89,74.00,69.94,28.61,-9.06,-1.10,-1.60,23.89,856.66,1393.81
2026-07-25,01:22:57,149.17,23.88,74.00,70.20,26.85,-9.07,-1.16,-1.58,23.88,856.66,1393.75
2026-07-25,01:23:57,149.17,23.87,74.00,69.98,26.49,-9.08,-1.16,-1.61,23.87,856.67,1393.68
2026-07-25,01:24:57,104.55,23.86,74.10,70.05,24.04,-9.08,-1.16,-1.60,23.86,856.69,1393.54
2026-07-25,01:25:57,112.86,23.86,74.10,70.06,26.26,-9.06,-1.22,-1.60,23.86,856.72,1393.22
2026-07-25,01:26:57,133.63,23.86,74.10,69.96,26.81,-9.07,-1.16,-1.58,23.86,856.71,1393.29
2026-07-25,01:27:57,131.42,23.85,74.10,70.27,30.58,-9.07,-1.10,-1.59,23.85,856.73,1393.10
2026-07-25,01:28:57,149.05,23.87,74.10,69.92,29.00,-9.08,-1.16,-1.62,23.87,856.70,1393.40
2026-07-25,01:29:57,148.83,23.85,74.20,70.18,25.40,-9.07,-1.22,-1.58,23.85,856.72,1393.22
2026-07-25,01:30:57,148.83,23.84,74.10,70.15,22.38,-9.09,-1.10,-1.61,23.84,856.72,1393.18
2026-07-25,01:31:57,148.82,23.84,74.10,70.02,23.35,-9.05,-1.16,-1.59,23.84,856.75,1392.97
2026-07-25,01:32:57,118.99,23.83,74.10,70.25,23.57,-9.08,-1.10,-1.59,23.83,856.75,1392.91
2026-07-25,01:33:57,102.51,23.82,74.00,69.93,23.28,-9.07,-1.16,-1.61,23.82,856.74,1393.00
2026-07-25,01:34:57,104.87,23.82,74.00,70.00,22.75,-9.07,-1.10,-1.59,23.82,856.76,1392.83
2026-07-25,01:35:57,148.91,23.81,74.10,69.84,28.10,-9.07,-1.16,-1.61,23.81,856.75,1392.91
2026-07-25,01:36:57,148.81,23.80,74.10,69.96,24.36,-9.08,-1.16,-1.60,23.80,856.75,1392.93
2026-07-25,01:37:57,148.81,23.81,74.20,70.05,29.45,-9.09,-1.22,-1.61,23.81,856.74,1393.07
2026-07-25,01:38:57,148.81,23.82,74.20,70.04,28.78,-9.08,-1.10,-1.61,23.82,856.72,1393.17
2026-07-25,01:39:57,140.86,23.82,74.10,70.11,32.47,-9.07,-1.16,-1.60,23.82,856.72,1393.23
2026-07-25,01:40:57,124.35,23.82,73.90,70.07,29.36,-9.07,-1.16,-1.60,23.82,856.72,1393.21
2026-07-25,01:41:57,97.29,23.82,73.80,69.98,29.96,-9.09,-1.10,-1.60,23.82,856.71,1393.29
2026-07-25,01:42:57,141.22,23.82,73.80,69.98,30.06,-9.08,-1.16,-1.61,23.82,856.69,1393.52
2026-07-25,01:43:57,141.22,23.82,73.70,70.06,27.77,-9.09,-1.10,-1.59,23.82,856.70,1393.41
2026-07-25,01:44:57,141.22,23.82,73.70,70.09,26.50,-9.08,-1.16,-1.60,23.82,856.71,1393.36
2026-07-25,01:45:57,141.22,23.82,73.70,70.13,26.39,-9.08,-1.10,-1.60,23.82,856.68,1393.60
2026-07-25,01:46:57,123.53,23.82,73.70,70.09,25.43,-9.07,-1.10,-1.62,23.82,856.68,1393.56
2026-07-25,01:47:57,92.82,23.82,73.70,69.80,25.82,-9.08,-1.10,-1.60,23.82,856.67,1393.73
2026-07-25,01:48:57,149.10,23.82,73.60,70.07,25.36,-9.08,-1.16,-1.59,23.82,856.69,1393.47
2026-07-25,01:49:57,131.92,23.83,73.60,69.92,24.79,-9.07,-1.10,-1.59,23.83,856.69,1393.46
2026-07-25,01:50:57,148.83,23.82,73.50,69.92,25.02,-9.07,-1.16,-1.61,23.82,856.70,1393.45
2026-07-25,01:51:57,148.81,23.81,73.50,70.06,24.27,-9.07,-1.16,-1.58,23.81,856.69,1393.47
2026-07-25,01:52:57,148.81,23.80,73.40,69.90,24.91,-9.08,-1.10,-1.61,23.80,856.73,1393.15
2026-07-25,01:53:57,149.03,23.79,73.50,70.17,23.12,-9.07,-1.16,-1.60,23.79,856.71,1393.34
2026-07-25,01:54:57,140.05,23.77,73.40,70.12,25.91,-9.09,-1.16,-1.61,23.77,856.70,1393.39
2026-07-25,01:55:57,126.19,23.77,73.50,70.01,25.76,-9.08,-1.10,-1.60,23.77,856.73,1393.17
2026-07-25,01:56:57,126.72,23.75,73.60,70.00,24.55,-9.07,-1.10,-1.58,23.75,856.74,1393.08
2026-07-25,01:57:57,132.98,23.75,73.60,69.81,23.99,-9.06,-1.10,-1.62,23.75,856.74,1393.04
2026-07-25,01:58:57,149.50,23.73,73.60,69.97,23.35,-9.08,-1.10,-1.61,23.73,856.75,1392.93
2026-07-25,01:59:57,149.50,23.72,73.60,69.99,21.91,-9.08,-1.10,-1.60,23.72,856.76,1392.79
2026-07-25,02:00:57,149.50,23.71,73.80,70.14,21.50,-9.09,-1.16,-1.61,23.71,856.76,1392.86
2026-07-25,02:01:57,132.80,23.71,73.90,70.09,19.38,-9.08,-1.16,-1.60,23.71,856.77,1392.72
2026-07-25,02:02:57,136.29,23.70,74.00,69.97,20.04,-9.08,-1.10,-1.61,23.70,856.74,1393.05
2026-07-25,02:03:57,84.53,23.69,73.90,70.04,20.33,-9.07,-1.10,-1.59,23.69,856.75,1392.98
2026-07-25,02:04:57,149.28,23.68,74.00,70.02,21.96,-9.07,-1.16,-1.60,23.68,856.75,1392.92
2026-07-25,02:05:57,148.85,23.67,74.00,70.04,20.30,-9.07,-1.10,-1.60,23.67,856.74,1393.07
2026-07-25,02:06:57,148.85,23.66,74.10,69.99,23.98,-9.08,-1.16,-1.61,23.66,856.74,1393.00
2026-07-25,02:07:57,148.85,23.65,74.10,69.98,28.87,-9.08,-1.10,-1.62,23.65,856.76,1392.86
2026-07-25,02:08:57,127.31,23.63,74.20,70.11,27.41,-9.08,-1.10,-1.60,23.63,856.76,1392.85
2026-07-25,02:09:57,149.12,23.62,74.20,69.99,32.21,-9.08,-1.16,-1.59,23.62,856.78,1392.68
2026-07-25,02:10:57,119.08,23.61,74.30,70.03,29.49,-9.08,-1.16,-1.61,23.61,856.75,1392.91
2026-07-25,02:11:57,125.34,23.61,74.40,70.02,29.36,-9.08,-1.22,-1.60,23.61,856.74,1393.08
2026-07-25,02:12:57,93.47,23.61,74.40,69.96,28.50,-9.06,-1.04,-1.62,23.61,856.71,1393.32
2026-07-25,02:13:57,116.75,23.61,74.20,70.05,27.75,-9.07,-1.10,-1.62,23.61,856.70,1393.42
2026-07-25,02:14:57,148.65,23.61,74.00,70.04,32.03,-9.07,-1.16,-1.60,23.61,856.68,1393.58
2026-07-25,02:15:57,149.31,23.60,74.00,69.87,35.14,-9.08,-1.10,-1.61,23.60,856.66,1393.77
2026-07-25,02:16:57,137.94,23.59,74.10,69.92,32.34,-9.07,-1.16,-1.61,23.59,856.64,1393.94
2026-07-25,02:17:57,117.55,23.59,74.10,69.97,35.54,-9.07,-1.22,-1.58,23.59,856.63,1394.07
2026-07-25,02:18:57,149.30,23.58,74.20,70.01,30.73,-9.07,-1.16,-1.61,23.58,856.63,1394.12
2026-07-25,02:19:57,74.44,23.58,74.20,70.11,31.38,-9.09,-1.16,-1.61,23.58,856.61,1394.27
2026-07-25,02:20:57,102.39,23.58,74.20,70.15,29.19,-9.08,-1.10,-1.60,23.58,856.59,1394.42
2026-07-25,02:21:57,148.84,23.58,74.20,69.99,27.98,-9.07,-1.16,-1.62,23.58,856.58,1394.53
2026-07-25,02:22:57,148.84,23.58,74.20,70.12,25.58,-9.08,-1.16,-1.58,23.58,856.57,1394.67
2026-07-25,02:23:57,129.99,23.57,74.10,69.94,25.35,-9.06,-1.10,-1.61,23.57,856.56,1394.73
2026-07-25,02:24:57,84.25,23.57,74.00,70.03,31.15,-9.06,-1.10,-1.59,23.57,856.59,1394.47
2026-07-25,02:25:57,69.59,23.57,74.20,69.83,35.24,-9.07,-1.10,-1.61,23.57,856.58,1394.57
2026-07-25,02:26:57,106.99,23.58,74.10,69.89,31.37,-9.07,-1.16,-1.61,23.58,856.59,1394.42
2026-07-25,02:27:57,126.42,23.58,74.00,70.15,29.42,-9.07,-1.10,-1.59,23.58,856.63,1394.12
2026-07-25,02:28:57,149.27,23.59,73.90,70.05,33.42,-9.05,-1.16,-1.61,23.59,856.64,1393.94
2026-07-25,02:29:57,149.27,23.60,73.80,69.98,27.71,-9.06,-1.10,-1.63,23.60,856.66,1393.77
2026-07-25,02:30:57,89.05,23.60,73.80,70.03,26.75,-9.08,-1.16,-1.59,23.60,856.68,1393.56
2026-07-25,02:31:57,139.16,23.60,73.70,69.99,24.56,-9.07,-1.16,-1.61,23.60,856.69,1393.52
2026-07-25,02:32:57,121.95,23.60,73.60,69.99,30.26,-9.06,-1.22,-1.59,23.60,856.69,1393.53
2026-07-25,02:33:57,132.03,23.60,73.50,70.14,27.50,-9.08,-1.10,-1.61,23.60,856.66,1393.78
2026-07-25,02:34:57,89.43,23.61,73.50,70.10,24.44,-9.07,-1.16,-1.59,23.61,856.66,1393.78
2026-07-25,02:35:57,149.00,23.60,73.40,70.03,24.87,-9.06,-1.16,-1.60,23.60,856.63,1394.11
2026-07-25,02:36:57,77.05,23.60,73.40,69.95,26.05,-9.06,-1.10,-1.61,23.60,856.58,1394.55
2026-07-25,02:37:57,148.83,23.60,73.40,69.78,30.78,-9.07,-1.10,-1.62,23.60,856.59,1394.45
2026-07-25,02:38:57,149.29,23.60,73.40,69.89,33.78,-9.06,-1.10,-1.62,23.60,856.59,1394.47
2026-07-25,02:39:57,130.67,23.60,73.40,70.25,34.55,-9.07,-1.10,-1.60,23.60,856.60,1394.39
2026-07-25,02:40:57,122.37,23.60,73.40,69.89,31.09,-9.07,-1.22,-1.62,23.60,856.60,1394.40
2026-07-25,02:41:57,75.43,23.60,73.40,70.00,34.78,-9.07,-1.16,-1.60,23.60,856.62,1394.21
2026-07-25,02:42:57,149.12,23.59,73.20,69.89,36.55,-9.05,-1.10,-1.61,23.59,856.60,1394.33
2026-07-25,02:43:57,149.12,23.59,73.20,70.00,35.50,-9.07,-1.10,-1.60,23.59,856.62,1394.17
2026-07-25,02:44:57,149.12,23.58,73.20,70.07,37.92,-9.09,-1.16,-1.61,23.58,856.64,1393.95
2026-07-25,02:45:57,140.00,23.57,72.00,70.07,36.69,-9.08,-1.10,-1.62,23.57,856.61,1394.28
2026-07-25,02:46:57,110.63,23.57,73.20,69.93,31.71,-9.07,-1.22,-1.59,23.57,856.60,1394.34
2026-07-25,02:47:57,69.10,23.54,73.30,70.06,28.38,-9.07,-1.04,-1.61,23.54,856.59,1394.48
2026-07-25,02:48:57,125.71,23.53,73.40,69.88,27.42,-9.08,-1.22,-1.59,23.53,856.58,1394.56
2026-07-25,02:49:57,82.07,23.52,73.50,70.04,24.18,-9.08,-1.10,-1.60,23.52,856.57,1394.64
2026-07-25,02:50:57,148.92,23.51,73.50,69.92,25.19,-9.07,-1.16,-1.62,23.51,856.53,1395.01
2026-07-25,02:51:57,149.34,23.50,73.60,69.97,23.49,-9.06,-1.10,-1.59,23.50,856.53,1395.04
2026-07-25,02:52:57,149.08,23.49,73.80,69.93,24.04,-9.08,-1.16,-1.62,23.49,856.51,1395.26
2026-07-25,02:53:57,135.79,23.48,73.80,70.06,24.77,-9.03,-1.10,-1.64,23.48,856.49,1395.41
2026-07-25,02:54:57,122.82,23.48,73.90,69.83,24.67,-9.08,-1.16,-1.62,23.48,856.49,1395.44
2026-07-25,02:55:57,148.76,23.49,73.90,70.05,22.22,-9.07,-1.16,-1.61,23.49,856.50,1395.36
2026-07-25,02:56:57,124.73,23.50,73.80,69.98,28.77,-9.07,-1.16,-1.62,23.50,856.52,1395.09
2026-07-25,02:57:57,148.90,23.50,73.70,69.84,27.07,-9.05,-1.10,-1.62,23.50,856.52,1395.09
2026-07-25,02:58:57,148.90,23.50,73.50,70.05,24.48,-9.07,-1.22,-1.61,23.50,856.51,1395.27
2026-07-25,02:59:57,149.38,23.50,73.50,70.09,28.50,-9.07,-1.10,-1.62,23.50,856.52,1395.17
2026-07-25,03:00:57,67.63,23.49,73.50,69.91,26.62,-9.06,-1.16,-1.61,23.49,856.51,1395.19
2026-07-25,03:01:57,120.06,23.49,73.50,69.97,23.77,-9.06,-1.10,-1.61,23.49,856.47,1395.57
2026-07-25,03:02:57,124.67,23.48,73.40,69.91,27.31,-9.07,-1.16,-1.62,23.48,856.46,1395.69
2026-07-25,03:03:57,123.50,23.49,73.40,69.99,27.17,-9.07,-1.16,-1.61,23.49,856.48,1395.54
2026-07-25,03:04:57,97.10,23.48,73.50,70.00,22.62,-9.05,-1.22,-1.59,23.48,856.45,1395.77
2026-07-25,03:05:57,97.10,23.48,73.40,69.95,22.21,-9.07,-1.04,-1.61,23.48,856.45,1395.77
2026-07-25,03:06:57,97.10,23.47,73.40,70.09,22.69,-9.06,-1.16,-1.62,23.47,856.44,1395.89
2026-07-25,03:07:57,149.02,23.47,73.30,70.12,22.78,-9.09,-1.16,-1.59,23.47,856.45,1395.78
2026-07-25,03:08:57,149.13,23.47,73.30,70.06,22.48,-9.07,-1.22,-1.60,23.47,856.44,1395.85
2026-07-25,03:09:57,94.48,23.46,73.40,70.12,20.36,-9.08,-1.16,-1.62,23.46,856.46,1395.70
2026-07-25,03:10:57,126.16,23.45,73.30,70.06,21.55,-9.08,-1.16,-1.62,23.45,856.46,1395.68
2026-07-25,03:11:57,87.20,23.44,73.50,69.76,23.26,-9.06,-1.10,-1.60,23.44,856.46,1395.67
2026-07-25,03:12:57,89.40,23.42,73.60,70.02,29.65,-9.06,-1.10,-1.59,23.42,856.46,1395.68
2026-07-25,03:13:57,149.07,23.43,73.80,70.01,32.53,-9.07,-1.10,-1.62,23.43,856.44,1395.90
2026-07-25,03:14:57,149.14,23.42,73.90,69.81,30.75,-9.07,-1.22,-1.61,23.42,856.42,1396.12
2026-07-25,03:15:57,115.92,23.42,73.90,69.93,29.69,-9.06,-1.16,-1.61,23.42,856.43,1395.94
2026-07-25,03:16:57,126.89,23.42,73.90,69.92,27.27,-9.07,-1.16,-1.59,23.42,856.39,1396.33
2026-07-25,03:17:57,149.17,23.41,73.80,70.06,27.02,-9.06,-1.10,-1.61,23.41,856.38,1396.43
2026-07-25,03:18:57,134.54,23.42,73.80,70.03,25.00,-9.07,-1.22,-1.62,23.42,856.37,1396.54
2026-07-25,03:19:57,97.80,23.42,73.70,70.11,27.14,-9.06,-1.22,-1.60,23.42,856.37,1396.53
2026-07-25,03:20:57,97.80,23.43,73.70,70.03,25.89,-9.06,-1.22,-1.62,23.43,856.38,1396.50
2026-07-25,03:21:57,97.80,23.43,73.70,70.02,31.12,-9.06,-1.22,-1.63,23.43,856.39,1396.34
2026-07-25,03:22:57,119.90,23.42,73.60,69.91,28.30,-9.06,-1.16,-1.61,23.42,856.42,1396.10
2026-07-25,03:23:57,149.21,23.42,73.50,70.07,25.14,-9.07,-1.10,-1.61,23.42,856.43,1396.02
2026-07-25,03:24:57,116.41,23.41,73.50,69.97,28.79,-9.07,-1.10,-1.60,23.41,856.44,1395.85
2026-07-25,03:25:57,130.91,23.42,73.40,70.04,27.77,-9.06,-1.10,-1.61,23.42,856.46,1395.75
2026-07-25,03:26:57,118.51,23.40,73.40,69.92,26.71,-9.06,-1.16,-1.60,23.40,856.45,1395.79
2026-07-25,03:27:57,149.05,23.40,73.40,69.88,23.58,-9.07,-1.16,-1.61,23.40,856.47,1395.58
2026-07-25,03:28:57,148.96,23.41,73.40,69.91,28.08,-9.07,-1.10,-1.63,23.41,856.47,1395.62
2026-07-25,03:29:57,148.80,23.41,73.40,69.84,25.67,-9.07,-1.16,-1.62,23.41,856.50,1395.35
2026-07-25,03:30:57,130.75,23.39,73.30,70.06,22.72,-9.07,-1.22,-1.60,23.39,856.49,1395.39
2026-07-25,03:31:57,134.79,23.39,73.30,69.92,26.06,-9.06,-1.10,-1.60,23.39,856.52,1395.12
2026-07-25,03:32:57,110.89,23.38,73.30,69.86,29.66,-9.07,-1.16,-1.61,23.38,856.55,1394.88
2026-07-25,03:33:57,124.84,23.35,73.20,70.11,30.26,-9.07,-1.22,-1.61,23.35,856.54,1394.93
2026-07-25,03:34:57,99.95,23.34,73.30,69.97,34.31,-9.06,-1.10,-1.59,23.34,856.54,1394.91
2026-07-25,03:35:57,149.39,23.34,73.40,69.93,35.44,-9.06,-1.16,-1.63,23.34,856.56,1394.73
2026-07-25,03:36:57,149.39,23.31,73.60,69.91,34.02,-9.06,-1.10,-1.60,23.31,856.57,1394.67
2026-07-25,03:37:57,148.95,23.30,73.60,70.05,33.35,-9.07,-1.16,-1.62,23.30,856.57,1394.65
2026-07-25,03:38:57,116.49,23.29,73.80,69.90,35.06,-9.07,-1.22,-1.61,23.29,856.57,1394.63
2026-07-25,03:39:57,133.09,23.30,73.80,69.86,31.71,-9.07,-1.16,-1.63,23.30,856.59,1394.47
2026-07-25,03:40:57,149.04,23.29,73.80,70.16,29.73,-9.08,-1.16,-1.61,23.29,856.60,1394.38
2026-07-25,03:41:57,122.09,23.27,73.60,69.98,31.30,-9.08,-1.16,-1.62,23.27,856.62,1394.16
2026-07-25,03:42:57,148.96,23.25,73.70,70.02,29.74,-9.07,-1.16,-1.62,23.25,856.62,1394.21
2026-07-25,03:43:57,148.95,23.24,73.80,69.76,28.97,-9.06,-1.22,-1.60,23.24,856.63,1394.08
2026-07-25,03:44:57,149.18,23.23,73.90,69.95,23.89,-9.08,-1.16,-1.62,23.23,856.64,1393.94
2026-07-25,03:45:57,126.15,23.22,73.90,69.91,23.25,-9.05,-1.04,-1.60,23.22,856.65,1393.91
