YYYY-MM-DD,HH:MM:SS,dist_cm,temp_c,hum_pct,pitch_deg,gas_ppm,ax_ms2,gx_dps,ay_ms2,bmp_t_c,bmp_p_hpa,bmp_alt_m
2026-07-18,14:42:14,101.07,28.18,57.10,69.95,15.25,-9.11,-1.04,-1.60,28.18,852.97,1429.07
2026-07-18,14:43:14,101.15,28.16,57.10,69.90,15.69,-9.11,-1.10,-1.60,28.16,852.96,1429.18
2026-07-18,14:44:14,91.36,28.17,57.00,69.99,16.03,-9.12,-1.16,-1.60,28.17,852.93,1429.47
2026-07-18,14:45:14,2.71,28.21,57.10,70.04,17.93,-9.10,-1.10,-1.59,28.21,852.92,1429.50
2026-07-18,14:46:14,39.33,28.40,59.40,70.00,18.25,-9.09,-1.16,-1.58,28.40,852.92,1429.55
2026-07-18,14:47:14,95.07,28.40,59.40,70.01,19.01,-9.10,-1.04,-1.58,28.40,852.89,1429.77
2026-07-18,14:48:14,88.31,28.37,55.90,69.96,20.50,-9.10,-1.04,-1.58,28.37,852.87,1430.00
2026-07-18,14:49:14,100.93,28.38,56.40,69.93,22.26,-9.11,-0.98,-1.58,28.38,852.85,1430.21
2026-07-18,14:50:14,87.60,28.34,55.70,70.20,23.55,-9.10,-1.16,-1.58,28.34,852.80,1430.65
2026-07-18,14:51:14,100.98,28.32,56.10,70.04,25.11,-9.10,-1.04,-1.58,28.32,852.79,1430.79
2026-07-18,14:52:14,93.11,28.28,55.50,70.11,25.71,-9.11,-1.04,-1.58,28.28,852.77,1430.93
2026-07-18,14:53:14,100.87,28.29,55.10,70.01,25.70,-9.09,-1.10,-1.59,28.29,852.74,1431.22
2026-07-18,14:54:14,101.04,28.28,55.70,69.99,25.73,-9.12,-0.98,-1.59,28.28,852.73,1431.32
2026-07-18,14:55:14,81.78,28.28,55.20,70.09,25.57,-9.10,-1.04,-1.59,28.28,852.73,1431.39
2026-07-18,14:56:14,91.34,28.26,55.20,69.99,25.91,-9.13,-0.98,-1.59,28.26,852.72,1431.40
2026-07-18,14:57:14,84.81,28.23,54.80,69.98,26.07,-9.09,-1.10,-1.58,28.23,852.70,1431.64
2026-07-18,14:58:14,97.22,28.24,55.20,69.93,26.28,-9.11,-1.04,-1.60,28.24,852.68,1431.87
2026-07-18,14:59:14,91.79,28.23,55.70,69.93,26.76,-9.11,-1.04,-1.58,28.23,852.67,1431.89
2026-07-18,15:00:14,101.06,28.24,55.50,70.08,27.21,-9.12,-1.10,-1.57,28.24,852.64,1432.18
2026-07-18,15:01:14,92.00,28.24,56.00,70.01,27.27,-9.10,-1.16,-1.58,28.24,852.63,1432.31
2026-07-18,15:02:14,100.35,28.20,55.90,69.99,27.05,-9.11,-1.04,-1.60,28.20,852.60,1432.59
2026-07-18,15:03:14,85.45,28.24,56.00,69.99,27.26,-9.11,-1.04,-1.58,28.24,852.58,1432.80
2026-07-18,15:04:14,100.89,28.25,56.10,69.97,25.40,-9.12,-1.04,-1.58,28.25,852.55,1433.06
2026-07-18,15:05:14,100.43,28.27,56.40,70.17,24.13,-9.11,-1.10,-1.59,28.27,852.52,1433.33
2026-07-18,15:06:14,84.77,28.26,56.70,70.02,23.20,-9.10,-1.10,-1.57,28.26,852.55,1433.06
2026-07-18,15:07:14,100.70,28.21,57.60,70.07,22.59,-9.11,-1.10,-1.60,28.21,852.53,1433.21
2026-07-18,15:08:14,92.87,28.19,57.80,69.86,22.42,-9.09,-1.04,-1.60,28.19,852.53,1433.24
2026-07-18,15:09:14,101.34,28.16,57.10,70.12,22.49,-9.12,-1.10,-1.59,28.16,852.50,1433.50
2026-07-18,15:10:14,95.55,28.14,57.10,70.12,22.37,-9.13,-1.04,-1.59,28.14,852.52,1433.39
2026-07-18,15:11:14,100.88,28.14,56.90,70.10,23.10,-9.10,-1.10,-1.58,28.14,852.52,1433.38
2026-07-18,15:12:14,101.19,28.08,57.40,69.99,24.31,-9.12,-1.16,-1.59,28.08,852.52,1433.37
2026-07-18,15:13:14,91.92,28.13,57.20,69.99,25.16,-9.10,-1.10,-1.59,28.13,852.51,1433.45
2026-07-18,15:14:14,100.73,28.15,57.40,69.89,25.54,-9.10,-1.04,-1.58,28.15,852.48,1433.75
2026-07-18,15:15:14,87.92,28.12,58.10,70.29,26.16,-9.09,-1.10,-1.57,28.12,852.46,1433.91
2026-07-18,15:16:14,101.17,28.15,58.00,70.00,26.36,-9.12,-1.10,-1.58,28.15,852.43,1434.24
2026-07-18,15:17:14,93.64,28.13,57.30,70.15,26.50,-9.11,-1.04,-1.58,28.13,852.45,1434.06
2026-07-18,15:18:14,92.57,28.09,56.50,69.98,27.01,-9.10,-1.04,-1.58,28.09,852.45,1434.03
2026-07-18,15:19:14,100.81,28.12,56.30,69.88,27.44,-9.13,-1.10,-1.58,28.12,852.43,1434.24
2026-07-18,15:20:14,101.18,28.13,56.40,70.05,27.62,-9.10,-1.04,-1.58,28.13,852.45,1433.99
2026-07-18,15:21:14,100.89,28.14,56.40,70.22,27.38,-9.09,-1.10,-1.58,28.14,852.44,1434.10
2026-07-18,15:22:14,101.09,28.08,56.20,70.01,27.32,-9.09,-1.16,-1.59,28.08,852.47,1433.85
2026-07-18,15:23:14,84.22,28.02,56.00,70.02,26.19,-9.11,-1.04,-1.59,28.02,852.48,1433.70
2026-07-18,15:24:14,100.65,28.03,55.80,70.08,25.82,-9.12,-1.04,-1.59,28.03,852.49,1433.63
2026-07-18,15:25:14,100.63,28.06,56.00,70.09,25.00,-9.12,-1.04,-1.59,28.06,852.49,1433.65
2026-07-18,15:26:14,101.36,28.04,56.20,70.14,25.79,-9.13,-1.04,-1.57,28.04,852.48,1433.74
2026-07-18,15:27:14,100.90,28.06,55.10,70.19,26.10,-9.10,-1.10,-1.57,28.06,852.46,1433.91
2026-07-18,15:28:14,101.08,28.07,55.80,70.08,25.68,-9.11,-0.98,-1.58,28.07,852.46,1433.91
2026-07-18,15:29:14,96.37,28.09,55.40,69.97,25.04,-9.09,-0.98,-1.58,28.09,852.44,1434.09
2026-07-18,15:30:14,101.15,28.10,55.40,70.04,24.52,-9.11,-1.10,-1.56,28.10,852.44,1434.10
2026-07-18,15:31:14,100.62,28.10,55.30,70.00,24.32,-9.10,-1.10,-1.58,28.10,852.43,1434.19
2026-07-18,15:32:14,100.53,28.12,55.20,69.91,24.23,-9.10,-1.04,-1.58,28.12,852.42,1434.29
2026-07-18,15:33:14,105.09,28.14,55.20,69.98,24.45,-9.08,-1.04,-1.60,28.14,852.42,1434.31
2026-07-18,15:34:14,101.07,28.20,55.10,70.20,25.83,-9.12,-1.04,-1.57,28.20,852.43,1434.25
2026-07-18,15:35:14,95.16,28.26,55.30,69.84,25.90,-9.10,-1.16,-1.60,28.26,852.43,1434.19
2026-07-18,15:36:14,100.44,28.34,55.20,70.06,26.55,-9.09,-1.16,-1.59,28.34,852.44,1434.17
2026-07-18,15:37:14,100.61,28.38,55.70,70.03,25.58,-9.10,-1.10,-1.58,28.38,852.42,1434.31
2026-07-18,15:38:14,100.35,28.44,55.30,69.97,25.04,-9.12,-1.10,-1.58,28.44,852.41,1434.37
2026-07-18,15:39:14,100.67,28.46,55.10,70.00,24.72,-9.10,-1.04,-1.58,28.46,852.42,1434.34
2026-07-18,15:40:14,100.43,28.51,55.10,69.97,23.81,-9.10,-1.10,-1.58,28.51,852.41,1434.38
2026-07-18,15:41:58,121.36,28.55,55.20,69.91,23.45,-9.10,-1.16,-1.58,28.55,852.40,1434.55
2026-07-18,15:42:58,100.43,28.56,54.60,70.16,22.74,-9.12,-1.10,-1.59,28.56,852.40,1434.51
2026-07-18,15:43:58,91.45,28.60,54.90,70.07,22.51,-9.13,-1.04,-1.58,28.60,852.41,1434.44
2026-07-18,15:44:58,100.09,28.61,55.40,69.95,22.53,-9.13,-1.10,-1.60,28.61,852.39,1434.58
2026-07-18,15:45:58,90.74,28.59,55.10,70.06,22.78,-9.11,-1.04,-1.58,28.59,852.39,1434.61
2026-07-18,15:46:58,91.12,28.60,55.70,70.14,21.95,-9.12,-0.98,-1.58,28.60,852.37,1434.83
2026-07-18,15:47:58,100.74,28.63,55.70,70.07,22.10,-9.11,-1.10,-1.59,28.63,852.35,1434.97
2026-07-18,15:48:58,101.07,28.62,55.20,70.06,21.42,-9.12,-0.98,-1.59,28.62,852.33,1435.14
2026-07-18,15:49:58,100.53,28.62,55.60,69.96,21.07,-9.10,-1.04,-1.58,28.62,852.31,1435.39
2026-07-18,15:50:58,100.82,28.58,55.60,69.94,20.73,-9.10,-0.98,-1.61,28.58,852.27,1435.76
2026-07-18,15:51:58,100.77,28.51,55.40,70.04,19.33,-9.10,-1.10,-1.58,28.51,852.25,1435.98
2026-07-18,15:52:58,93.73,28.51,55.20,69.97,18.99,-9.11,-1.04,-1.59,28.51,852.26,1435.88
2026-07-18,15:53:58,100.43,28.46,55.50,69.91,19.13,-9.12,-1.04,-1.59,28.46,852.26,1435.81
2026-07-18,15:54:58,94.60,28.43,55.60,70.00,18.64,-9.11,-1.04,-1.58,28.43,852.26,1435.87
2026-07-18,15:55:58,92.22,28.42,55.70,70.11,18.66,-9.13,-1.10,-1.58,28.42,852.27,1435.71
2026-07-18,15:56:58,100.70,28.40,55.80,70.09,19.10,-9.11,-1.04,-1.59,28.40,852.29,1435.59
2026-07-18,15:57:58,72.44,28.40,55.90,70.06,19.84,-9.10,-1.04,-1.58,28.40,852.30,1435.42
2026-07-18,15:58:58,100.63,28.40,56.20,70.25,20.64,-9.11,-1.04,-1.60,28.40,852.32,1435.28
2026-07-18,15:59:58,100.75,28.42,56.10,70.16,19.89,-9.10,-1.04,-1.58,28.42,852.37,1434.82
2026-07-18,16:00:58,90.26,28.47,56.30,69.89,19.44,-9.11,-1.04,-1.59,28.47,852.37,1434.79
2026-07-18,16:01:58,89.05,28.43,56.40,70.22,19.48,-9.11,-1.10,-1.60,28.43,852.36,1434.88
2026-07-18,16:02:58,100.43,28.43,56.00,70.16,20.49,-9.11,-1.04,-1.60,28.43,852.36,1434.89
2026-07-18,16:03:58,84.32,28.43,56.10,69.99,21.65,-9.09,-1.10,-1.59,28.43,852.35,1435.00
2026-07-18,16:04:58,122.06,28.41,56.20,69.79,21.45,-9.11,-1.04,-1.58,28.41,852.36,1434.92
2026-07-18,16:05:58,121.88,28.42,56.20,69.91,21.76,-9.09,-1.10,-1.60,28.42,852.33,1435.20
2026-07-18,16:06:58,93.09,28.47,56.50,70.08,21.79,-9.10,-1.04,-1.58,28.47,852.32,1435.24
2026-07-18,16:07:58,100.98,28.49,56.80,70.17,21.93,-9.12,-1.10,-1.58,28.49,852.32,1435.26
2026-07-18,16:08:58,92.61,28.50,56.70,70.07,21.98,-9.11,-1.04,-1.59,28.50,852.31,1435.34
2026-07-18,16:09:58,84.98,28.48,56.70,70.05,21.66,-9.10,-0.98,-1.58,28.48,852.31,1435.37
2026-07-18,16:10:58,100.54,28.46,56.70,69.85,21.82,-9.08,-0.98,-1.58,28.46,852.29,1435.57
2026-07-18,16:11:58,100.44,28.48,56.40,70.15,21.93,-9.10,-1.04,-1.58,28.48,852.27,1435.79
2026-07-18,16:12:58,87.40,28.50,56.40,70.10,20.85,-9.11,-1.10,-1.58,28.50,852.28,1435.65
2026-07-18,16:13:58,94.31,28.48,56.40,70.15,20.33,-9.11,-1.10,-1.59,28.48,852.23,1436.09
2026-07-18,16:14:58,96.63,28.50,56.30,70.15,20.50,-9.11,-1.10,-1.60,28.50,852.24,1436.03
2026-07-18,16:15:58,87.79,28.54,56.10,70.15,20.24,-9.10,-1.04,-1.59,28.54,852.25,1435.90
2026-07-18,16:16:58,100.62,28.56,56.30,69.76,20.22,-9.10,-1.10,-1.59,28.56,852.24,1436.08
2026-07-18,16:17:58,100.66,28.61,56.30,69.97,20.37,-9.12,-1.10,-1.59,28.61,852.25,1435.93
2026-07-18,16:18:58,100.80,28.61,56.50,70.16,19.62,-9.12,-1.10,-1.59,28.61,852.24,1436.00
2026-07-18,16:19:58,100.98,28.60,55.90,70.08,20.11,-9.11,-0.98,-1.58,28.60,852.25,1435.92
2026-07-18,16:20:58,100.68,28.59,55.60,70.04,20.44,-9.10,-1.10,-1.58,28.59,852.26,1435.86
2026-07-18,16:21:58,100.77,28.59,55.10,70.12,20.66,-9.11,-1.16,-1.60,28.59,852.25,1435.96
2026-07-18,16:22:58,101.25,28.59,55.10,70.06,21.22,-9.10,-1.10,-1.60,28.59,852.28,1435.61
2026-07-18,16:23:58,100.80,28.62,54.90,70.04,21.55,-9.10,-1.04,-1.59,28.62,852.26,1435.88
2026-07-18,16:24:58,100.89,28.64,55.30,70.12,21.54,-9.11,-1.10,-1.58,28.64,852.26,1435.80
2026-07-18,16:25:58,75.61,28.61,55.30,69.96,21.53,-9.11,-1.04,-1.60,28.61,852.27,1435.77
2026-07-18,16:26:58,101.05,28.63,55.20,70.15,21.58,-9.11,-1.10,-1.58,28.63,852.25,1435.97
