date,time,epoch,time_quality,boot_id,uptime_ms,severity,component,event,from_state,to_state,result,details
"2026-07-24","00:00:54",1784869254,"NTP",23,100800439,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=146748;sd_ok=1;sd_free=3996506804;wifi=0;rssi=0;state=OFFLINE;pending_sd=368;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=18803;wifi_losses=2;ts_failures=11;log_buffer=0;log_dropped=0"
"2026-07-24","01:00:54",1784872854,"NTP",23,104400455,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=146552;sd_ok=1;sd_free=3996495311;wifi=0;rssi=0;state=OFFLINE;pending_sd=428;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=18803;wifi_losses=2;ts_failures=11;log_buffer=0;log_dropped=0"
"2026-07-24","02:00:54",1784876454,"NTP",23,108000456,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=146748;sd_ok=1;sd_free=3996484041;wifi=0;rssi=0;state=OFFLINE;pending_sd=488;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=18803;wifi_losses=2;ts_failures=11;log_buffer=0;log_dropped=0"
"2026-07-24","03:00:54",1784880054,"NTP",23,111600456,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=146748;sd_ok=1;sd_free=3996472769;wifi=0;rssi=0;state=OFFLINE;pending_sd=548;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=18803;wifi_losses=2;ts_failures=11;log_buffer=0;log_dropped=0"
"2026-07-24","04:00:54",1784883654,"NTP",23,115200456,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=146748;sd_ok=1;sd_free=3996461507;wifi=0;rssi=0;state=OFFLINE;pending_sd=608;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=18803;wifi_losses=2;ts_failures=11;log_buffer=0;log_dropped=0"
"2026-07-24","05:00:54",1784887254,"NTP",23,118800456,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=146748;sd_ok=1;sd_free=3996450237;wifi=0;rssi=0;state=OFFLINE;pending_sd=668;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=18803;wifi_losses=2;ts_failures=11;log_buffer=0;log_dropped=0"
"2026-07-24","05:51:30",1784890290,"NTP",23,121835334,"INFO","SYNC","BACKFILL_TRIGGER","OFFLINE","BACKFILL","OK","cause=WIFI_RECOVERED_WITH_PENDING;pending=719;rssi=-69"
"2026-07-24","05:51:30",1784890290,"NTP",23,121835376,"INFO","SYSTEM","STATE_CHANGE","OFFLINE","BACKFILL","OK","pending_sd=719;pending_ram=0;wifi=connected;ts_code=200;cause=WIFI_RECOVERED_WITH_PENDING"
"2026-07-24","05:51:30",1784890290,"NTP",23,121835430,"INFO","SYNC","BACKFILL_STARTED","OFFLINE","BACKFILL","OK","pending_sd=719;pending_ram=0;wifi=connected;ts_code=200;cause=WIFI_RECOVERED_WITH_PENDING"
"2026-07-24","05:52:26",1784890346,"NTP",23,121891622,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=BACKFILL_BULK;code=-11"
"2026-07-24","05:52:26",1784890346,"NTP",23,121891675,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-11;count=30;bytes=4997;duration_ms=26235;heap_before=136244;heap_after=133740;pending=720;wifi_status=CONNECTED;wifi_code=3;rssi=-70"
"2026-07-24","05:53:07",1784890387,"NTP",23,121931798,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=30;bytes=4997;duration_ms=10005;heap_before=136308;heap_after=136128;pending=721;wifi_status=CONNECTED;wifi_code=3;rssi=-71"
"2026-07-24","05:54:08",1784890448,"NTP",23,121993262,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-24","05:54:08",1784890448,"NTP",23,121993383,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1343;heap_before=136340;heap_after=135608;remaining=692;offset=2729"
"2026-07-24","05:55:10",1784890510,"NTP",23,122054871,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4996;duration_ms=1299;heap_before=136340;heap_after=135412;remaining=663;offset=5457"
"2026-07-24","05:56:11",1784890571,"NTP",23,122116411,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4996;duration_ms=1351;heap_before=136340;heap_after=135412;remaining=634;offset=8185"
"2026-07-24","05:57:13",1784890633,"NTP",23,122177960,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1359;heap_before=136340;heap_after=135616;remaining=605;offset=10914"
"2026-07-24","05:58:14",1784890694,"NTP",23,122239503,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4994;duration_ms=1356;heap_before=136340;heap_after=135316;remaining=576;offset=13640"
"2026-07-24","05:59:16",1784890756,"NTP",23,122301038,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1345;heap_before=136244;heap_after=135316;remaining=547;offset=16369"
"2026-07-24","06:00:17",1784890817,"NTP",23,122362586,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1359;heap_before=136244;heap_after=135316;remaining=518;offset=19098"
"2026-07-24","06:00:55",1784890855,"NTP",23,122400455,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145972;sd_ok=1;sd_free=3996436150;wifi=1;rssi=-68;state=BACKFILL;pending_sd=518;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_BULK_CODE_-1;bulk_size=30;bulk_duration_ms=1359;wifi_losses=2;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","06:01:19",1784890879,"NTP",23,122424119,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4993;duration_ms=1345;heap_before=136244;heap_after=135316;remaining=489;offset=21823"
"2026-07-24","06:02:21",1784890941,"NTP",23,122485865,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4993;duration_ms=1556;heap_before=136244;heap_after=135100;remaining=460;offset=24548"
"2026-07-24","06:03:22",1784891002,"NTP",23,122547446,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1394;heap_before=136244;heap_after=135360;remaining=431;offset=27277"
"2026-07-24","06:04:24",1784891064,"NTP",23,122608952,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4993;duration_ms=1318;heap_before=136244;heap_after=135532;remaining=402;offset=30002"
"2026-07-24","06:05:25",1784891125,"NTP",23,122670492,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4994;duration_ms=1349;heap_before=136244;heap_after=135316;remaining=373;offset=32728"
"2026-07-24","06:06:27",1784891187,"NTP",23,122732135,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4996;duration_ms=1455;heap_before=136244;heap_after=135532;remaining=344;offset=35456"
"2026-07-24","06:06:58",1784891218,"NTP",23,122763572,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1249;heap_before=136212;heap_after=135528;remaining=315;offset=38183"
"2026-07-24","06:07:30",1784891250,"NTP",23,122795111,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1288;heap_before=136244;heap_after=135532;remaining=285;offset=40910"
"2026-07-24","06:08:01",1784891281,"NTP",23,122826658,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1359;heap_before=136244;heap_after=135532;remaining=256;offset=43637"
"2026-07-24","06:09:03",1784891343,"NTP",23,122888403,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1556;heap_before=136244;heap_after=135316;remaining=227;offset=46366"
"2026-07-24","06:10:06",1784891406,"NTP",23,122951171,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=2581;heap_before=136244;heap_after=135328;remaining=198;offset=49093"
"2026-07-24","06:11:07",1784891467,"NTP",23,123012510,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4989;duration_ms=1150;heap_before=136244;heap_after=135532;remaining=169;offset=51814"
"2026-07-24","06:12:09",1784891529,"NTP",23,123073949,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1251;heap_before=136244;heap_after=135328;remaining=140;offset=54543"
"2026-07-24","06:13:10",1784891590,"NTP",23,123135286,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4994;duration_ms=1150;heap_before=136244;heap_after=135532;remaining=111;offset=57269"
"2026-07-24","06:14:11",1784891651,"NTP",23,123196624,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1149;heap_before=136244;heap_after=135520;remaining=82;offset=59996"
"2026-07-24","06:15:13",1784891713,"NTP",23,123257959,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1148;heap_before=136244;heap_after=135528;remaining=53;offset=62723"
"2026-07-24","06:16:14",1784891774,"NTP",23,123319502,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1352;heap_before=136244;heap_after=135520;remaining=24;offset=65450"
"2026-07-24","06:17:16",1784891836,"NTP",23,123380805,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=25;bytes=4172;duration_ms=1153;heap_before=137524;heap_after=136604;remaining=0;offset=0"
"2026-07-24","06:17:16",1784891836,"NTP",23,123380885,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-24","06:17:16",1784891836,"NTP",23,123380939,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-24","07:00:55",1784894455,"NTP",23,126000448,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145420;sd_ok=1;sd_free=3996492466;wifi=1;rssi=-67;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_BULK_CODE_-1;bulk_size=30;bulk_duration_ms=1153;wifi_losses=2;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","08:00:55",1784898055,"NTP",23,129600451,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=142032;sd_ok=1;sd_free=3996486641;wifi=1;rssi=-60;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_BULK_CODE_-1;bulk_size=30;bulk_duration_ms=1153;wifi_losses=2;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","09:00:55",1784901655,"NTP",23,133200447,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143024;sd_ok=1;sd_free=3996480818;wifi=0;rssi=0;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_BULK_CODE_-1;bulk_size=30;bulk_duration_ms=1153;wifi_losses=2;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","09:01:16",1784901676,"NTP",23,133220943,"WARNING","NETWORK","WIFI_LINK_LOST","ONLINE","OFFLINE","FAIL","wifi_status=DISCONNECTED;wifi_code=6;loss_count=3;pending=1"
"2026-07-24","09:01:16",1784901676,"NTP",23,133220986,"INFO","SYSTEM","STATE_CHANGE","ONLINE","OFFLINE","OK","pending_sd=1;pending_ram=0;wifi=disconnected;ts_code=200;cause=WIFI_LINK_LOST"
"2026-07-24","09:01:16",1784901676,"NTP",23,133221027,"WARNING","NETWORK","OFFLINE_ENTERED","ONLINE","OFFLINE","DEGRADED","pending_sd=1;pending_ram=0;wifi=disconnected;ts_code=200;cause=WIFI_LINK_LOST"
"2026-07-24","10:00:55",1784905255,"NTP",23,136800458,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143348;sd_ok=1;sd_free=3996468897;wifi=0;rssi=0;state=OFFLINE;pending_sd=60;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","11:00:55",1784908855,"NTP",23,140400458,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143348;sd_ok=1;sd_free=3996457636;wifi=0;rssi=0;state=OFFLINE;pending_sd=120;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","12:00:55",1784912455,"NTP",23,144000460,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143356;sd_ok=1;sd_free=3996446371;wifi=0;rssi=0;state=OFFLINE;pending_sd=180;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","13:00:55",1784916055,"NTP",23,147600461,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145852;sd_ok=1;sd_free=3996435110;wifi=0;rssi=0;state=OFFLINE;pending_sd=240;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","14:00:55",1784919655,"NTP",23,151200461,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145928;sd_ok=1;sd_free=3996423843;wifi=0;rssi=0;state=OFFLINE;pending_sd=300;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","15:00:55",1784923255,"NTP",23,154800462,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145920;sd_ok=1;sd_free=3996412576;wifi=0;rssi=0;state=OFFLINE;pending_sd=360;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","16:00:55",1784926855,"NTP",23,158400463,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143288;sd_ok=1;sd_free=3996401363;wifi=0;rssi=0;state=OFFLINE;pending_sd=420;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","17:00:55",1784930455,"NTP",23,162000463,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143288;sd_ok=1;sd_free=3996390324;wifi=0;rssi=0;state=OFFLINE;pending_sd=480;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","18:00:55",1784934055,"NTP",23,165600465,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143308;sd_ok=1;sd_free=3996379177;wifi=0;rssi=0;state=OFFLINE;pending_sd=540;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","19:00:55",1784937655,"NTP",23,169200465,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=143312;sd_ok=1;sd_free=3996367916;wifi=0;rssi=0;state=OFFLINE;pending_sd=600;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","20:00:55",1784941255,"NTP",23,172800464,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145824;sd_ok=1;sd_free=3996356637;wifi=0;rssi=0;state=OFFLINE;pending_sd=660;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","21:00:55",1784944855,"NTP",23,176400465,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145872;sd_ok=1;sd_free=3996345358;wifi=0;rssi=0;state=OFFLINE;pending_sd=720;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","22:00:55",1784948455,"NTP",23,180000466,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145872;sd_ok=1;sd_free=3996334081;wifi=0;rssi=0;state=OFFLINE;pending_sd=780;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-24","23:00:55",1784952055,"NTP",23,183600466,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=145872;sd_ok=1;sd_free=3996322810;wifi=0;rssi=0;state=OFFLINE;pending_sd=840;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_LINK_LOST;bulk_size=30;bulk_duration_ms=1153;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
