date,time,epoch,time_quality,boot_id,uptime_ms,severity,component,event,from_state,to_state,result,details
"2026-07-25","09:53:10",1784991190,"NTP",23,222733486,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4937;duration_ms=1047;heap_before=132744;heap_after=131812;remaining=1013;offset=43477"
"2026-07-25","09:54:12",1784991252,"NTP",23,222794719,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4938;duration_ms=1042;heap_before=132744;heap_after=131812;remaining=984;offset=46147"
"2026-07-25","09:55:13",1784991313,"NTP",23,222855955,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4991;duration_ms=1046;heap_before=132744;heap_after=132016;remaining=955;offset=48870"
"2026-07-25","09:56:14",1784991374,"NTP",23,222917294,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1150;heap_before=132744;heap_after=131824;remaining=926;offset=51597"
"2026-07-25","09:57:15",1784991435,"NTP",23,222978432,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4991;duration_ms=948;heap_before=132744;heap_after=131820;remaining=897;offset=54320"
"2026-07-25","09:58:16",1784991496,"NTP",23,223039555,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=933;heap_before=132744;heap_after=131812;remaining=868;offset=57050"
"2026-07-25","09:59:18",1784991558,"NTP",23,223100690,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=944;heap_before=132744;heap_after=132016;remaining=839;offset=59779"
"2026-07-25","10:00:19",1784991619,"NTP",23,223161922,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=1043;heap_before=132744;heap_after=131268;remaining=810;offset=62509"
"2026-07-25","10:00:57",1784991657,"NTP",23,223200489,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=142512;sd_ok=1;sd_free=3996193111;wifi=1;rssi=-64;state=BACKFILL;pending_sd=810;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_RECOVERED_WITH_PENDING;bulk_size=30;bulk_duration_ms=1043;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-25","10:01:20",1784991680,"NTP",23,223223462,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1349;heap_before=132744;heap_after=131808;remaining=781;offset=65238"
"2026-07-25","10:02:22",1784991742,"NTP",23,223285003,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1350;heap_before=132744;heap_after=131816;remaining=752;offset=67967"
"2026-07-25","10:03:24",1784991804,"NTP",23,223346647,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1453;heap_before=132744;heap_after=132028;remaining=723;offset=70696"
"2026-07-25","10:04:25",1784991865,"NTP",23,223407783,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4994;duration_ms=946;heap_before=132744;heap_after=132012;remaining=694;offset=73422"
"2026-07-25","10:05:26",1784991926,"NTP",23,223469024,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1050;heap_before=132744;heap_after=131824;remaining=665;offset=76151"
"2026-07-25","10:06:27",1784991987,"NTP",23,223530351,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4995;duration_ms=1138;heap_before=132744;heap_after=131812;remaining=636;offset=78878"
"2026-07-25","10:07:28",1784992048,"NTP",23,223591586,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1044;heap_before=132744;heap_after=131800;remaining=607;offset=81607"
"2026-07-25","10:08:30",1784992110,"NTP",23,223652924,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=1148;heap_before=132744;heap_after=131792;remaining=578;offset=84337"
"2026-07-25","10:09:01",1784992141,"NTP",23,223683951,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=836;heap_before=132700;heap_after=131812;remaining=549;offset=87066"
"2026-07-25","10:09:32",1784992172,"NTP",23,223715182,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1041;heap_before=132744;heap_after=131812;remaining=519;offset=89795"
"2026-07-25","10:10:03",1784992203,"NTP",23,223746415,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4996;duration_ms=1042;heap_before=132744;heap_after=131820;remaining=490;offset=92523"
"2026-07-25","10:11:05",1784992265,"NTP",23,223807649,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4993;duration_ms=1040;heap_before=132744;heap_after=131812;remaining=461;offset=95248"
"2026-07-25","10:12:06",1784992326,"NTP",23,223868993,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4992;duration_ms=1154;heap_before=132744;heap_after=131820;remaining=432;offset=97972"
"2026-07-25","10:13:07",1784992387,"NTP",23,223930222,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4988;duration_ms=1039;heap_before=132744;heap_after=132016;remaining=403;offset=100692"
"2026-07-25","10:14:08",1784992448,"NTP",23,223991455,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4996;duration_ms=1043;heap_before=132720;heap_after=131816;remaining=374;offset=103420"
"2026-07-25","10:15:10",1784992510,"NTP",23,224053005,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1360;heap_before=132744;heap_after=131812;remaining=345;offset=106149"
"2026-07-25","10:16:11",1784992571,"NTP",23,224114333,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=1137;heap_before=132744;heap_after=131616;remaining=316;offset=108879"
"2026-07-25","10:17:12",1784992632,"NTP",23,224175568,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1046;heap_before=132744;heap_after=131816;remaining=287;offset=111608"
"2026-07-25","10:18:14",1784992694,"NTP",23,224236912,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4994;duration_ms=1154;heap_before=132744;heap_after=131812;remaining=258;offset=114334"
"2026-07-25","10:19:15",1784992755,"NTP",23,224298240,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=1138;heap_before=132744;heap_after=131816;remaining=229;offset=117064"
"2026-07-25","10:20:16",1784992816,"NTP",23,224359578,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1148;heap_before=132744;heap_after=131812;remaining=200;offset=119793"
"2026-07-25","10:21:18",1784992878,"NTP",23,224420914,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4997;duration_ms=1146;heap_before=132744;heap_after=131812;remaining=171;offset=122522"
"2026-07-25","10:22:19",1784992939,"NTP",23,224482251,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=1147;heap_before=132744;heap_after=131824;remaining=142;offset=125252"
"2026-07-25","10:23:20",1784993000,"NTP",23,224543486,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4996;duration_ms=1045;heap_before=132744;heap_after=131812;remaining=113;offset=127980"
"2026-07-25","10:24:22",1784993062,"NTP",23,224604787,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=1046;heap_before=132744;heap_after=131820;remaining=84;offset=130710"
"2026-07-25","10:25:23",1784993123,"NTP",23,224665854,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4998;duration_ms=877;heap_before=132744;heap_after=131820;remaining=55;offset=133440"
"2026-07-25","10:26:24",1784993184,"NTP",23,224727087,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=30;bytes=4990;duration_ms=1041;heap_before=132744;heap_after=131824;remaining=26;offset=136162"
"2026-07-25","10:27:25",1784993245,"NTP",23,224788188,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=27;bytes=4492;duration_ms=947;heap_before=133512;heap_after=132784;remaining=0;offset=0"
"2026-07-25","10:27:25",1784993245,"NTP",23,224788269,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=WIFI_RECOVERED_WITH_PENDING"
"2026-07-25","10:27:25",1784993245,"NTP",23,224788322,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=WIFI_RECOVERED_WITH_PENDING"
"2026-07-25","11:00:57",1784995257,"NTP",23,226800482,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=141916;sd_ok=1;sd_free=3996317363;wifi=1;rssi=-62;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_RECOVERED_WITH_PENDING;bulk_size=30;bulk_duration_ms=947;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-25","12:00:57",1784998857,"NTP",23,230400487,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=141916;sd_ok=1;sd_free=3996311556;wifi=1;rssi=-68;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=WIFI_RECOVERED_WITH_PENDING;bulk_size=30;bulk_duration_ms=947;wifi_losses=3;ts_failures=13;log_buffer=0;log_dropped=0"
"2026-07-25","12:43:32",1785001412,"NTP",23,232954754,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-304"
"2026-07-25","12:43:32",1785001412,"NTP",23,232954901,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-304;wifi_status=CONNECTED;wifi_code=3;rssi=-63;pending=1"
"2026-07-25","12:43:32",1785001412,"NTP",23,232954954,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-25","12:43:32",1785001412,"NTP",23,232955008,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-25","12:46:28",1785001588,"NTP",23,233131114,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=2;bytes=377;duration_ms=122799;heap_before=138856;heap_after=138580;pending=2;wifi_status=CONNECTED;wifi_code=3;rssi=-62"
"2026-07-25","12:47:06",1785001626,"NTP",23,233168736,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-25","12:47:06",1785001626,"NTP",23,233168901,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=3;bytes=542;duration_ms=7552;heap_before=138712;heap_after=137824;remaining=0;offset=0"
"2026-07-25","12:47:06",1785001626,"NTP",23,233168982,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-25","12:47:06",1785001626,"NTP",23,233169036,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-25","12:48:09",1785001689,"NTP",23,233231985,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-301"
"2026-07-25","12:48:09",1785001689,"NTP",23,233232132,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-301;wifi_status=CONNECTED;wifi_code=3;rssi=-72;pending=1"
"2026-07-25","12:48:09",1785001689,"NTP",23,233232186,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:48:09",1785001689,"NTP",23,233232238,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:48:46",1785001726,"NTP",23,233268999,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=2;bytes=377;duration_ms=10031;heap_before=138968;heap_after=138760;pending=2;wifi_status=CONNECTED;wifi_code=3;rssi=-72"
"2026-07-25","12:50:00",1785001800,"NTP",23,233343313,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-25","12:50:00",1785001800,"NTP",23,233343404,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=3;bytes=542;duration_ms=14243;heap_before=138712;heap_after=137868;remaining=0;offset=0"
"2026-07-25","12:50:01",1785001801,"NTP",23,233343486,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-25","12:50:01",1785001801,"NTP",23,233343537,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-25","12:51:08",1785001868,"NTP",23,233411141,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-304"
"2026-07-25","12:51:08",1785001868,"NTP",23,233411289,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-304;wifi_status=CONNECTED;wifi_code=3;rssi=-63;pending=1"
"2026-07-25","12:51:08",1785001868,"NTP",23,233411341,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-25","12:51:08",1785001868,"NTP",23,233411393,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-25","12:51:53",1785001913,"NTP",23,233455784,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-25","12:51:53",1785001913,"NTP",23,233455875,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=2;bytes=376;duration_ms=22312;heap_before=138704;heap_after=137812;remaining=0;offset=0"
"2026-07-25","12:51:53",1785001913,"NTP",23,233455955,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-25","12:51:53",1785001913,"NTP",23,233456009,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-25","12:52:56",1785001976,"NTP",23,233518952,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-301"
"2026-07-25","12:52:56",1785001976,"NTP",23,233519100,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-301;wifi_status=CONNECTED;wifi_code=3;rssi=-64;pending=1"
"2026-07-25","12:52:56",1785001976,"NTP",23,233519153,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:52:56",1785001976,"NTP",23,233519205,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:54:08",1785002048,"NTP",23,233590627,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-25","12:54:08",1785002048,"NTP",23,233590718,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=2;bytes=377;duration_ms=14685;heap_before=138556;heap_after=137668;remaining=0;offset=0"
"2026-07-25","12:54:08",1785002048,"NTP",23,233590799,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:54:08",1785002048,"NTP",23,233590852,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:55:11",1785002111,"NTP",23,233653804,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-301"
"2026-07-25","12:55:11",1785002111,"NTP",23,233653951,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-301;wifi_status=CONNECTED;wifi_code=3;rssi=-65;pending=1"
"2026-07-25","12:55:11",1785002111,"NTP",23,233654005,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:55:11",1785002111,"NTP",23,233654057,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-25","12:55:49",1785002149,"NTP",23,233691796,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=2;bytes=377;duration_ms=11010;heap_before=138552;heap_after=138336;pending=2;wifi_status=CONNECTED;wifi_code=3;rssi=-61"
"2026-07-25","12:56:59",1785002219,"NTP",23,233761892,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=3;bytes=542;duration_ms=10027;heap_before=138300;heap_after=138124;pending=3;wifi_status=CONNECTED;wifi_code=3;rssi=-65"
