date,time,epoch,time_quality,boot_id,uptime_ms,severity,component,event,from_state,to_state,result,details
"2026-07-26","05:05:34",1785060334,"NTP",23,291875461,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-301;wifi_status=CONNECTED;wifi_code=3;rssi=-71;pending=1"
"2026-07-26","05:05:34",1785060334,"NTP",23,291875516,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:05:34",1785060334,"NTP",23,291875572,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:08:02",1785060482,"NTP",23,292023300,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=2;bytes=377;duration_ms=120999;heap_before=139424;heap_after=138584;pending=2;wifi_status=CONNECTED;wifi_code=3;rssi=-71"
"2026-07-26","05:08:42",1785060522,"NTP",23,292063401,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=3;bytes=541;duration_ms=10028;heap_before=138720;heap_after=138512;pending=3;wifi_status=CONNECTED;wifi_code=3;rssi=-73"
"2026-07-26","05:11:14",1785060674,"NTP",23,292216105,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=4;bytes=705;duration_ms=122630;heap_before=138496;heap_after=137704;pending=4;wifi_status=CONNECTED;wifi_code=3;rssi=-71"
"2026-07-26","05:13:46",1785060826,"NTP",23,292367270,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=5;bytes=869;duration_ms=121089;heap_before=137840;heap_after=137048;pending=5;wifi_status=CONNECTED;wifi_code=3;rssi=-71"
"2026-07-26","05:14:32",1785060872,"NTP",23,292413623,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:14:32",1785060872,"NTP",23,292413717,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=6;bytes=1034;duration_ms=16275;heap_before=137248;heap_after=136404;remaining=0;offset=0"
"2026-07-26","05:14:32",1785060872,"NTP",23,292413802,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-26","05:14:32",1785060872,"NTP",23,292413856,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-26","05:15:39",1785060939,"NTP",23,292480807,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-304"
"2026-07-26","05:15:39",1785060939,"NTP",23,292480958,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-304;wifi_status=CONNECTED;wifi_code=3;rssi=-68;pending=1"
"2026-07-26","05:15:39",1785060939,"NTP",23,292481013,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:15:39",1785060939,"NTP",23,292481070,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:16:12",1785060972,"NTP",23,292513793,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=2;bytes=377;duration_ms=10005;heap_before=137876;heap_after=137700;pending=2;wifi_status=CONNECTED;wifi_code=3;rssi=-71"
"2026-07-26","05:17:13",1785061033,"NTP",23,292574910,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:17:13",1785061033,"NTP",23,292575005,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=3;bytes=541;duration_ms=1045;heap_before=137656;heap_after=136772;remaining=0;offset=0"
"2026-07-26","05:17:13",1785061033,"NTP",23,292575088,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-26","05:17:14",1785061034,"NTP",23,292575235,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-1"
"2026-07-26","05:18:21",1785061101,"NTP",23,292642277,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-304"
"2026-07-26","05:18:21",1785061101,"NTP",23,292642426,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-304;wifi_status=CONNECTED;wifi_code=3;rssi=-72;pending=1"
"2026-07-26","05:18:21",1785061101,"NTP",23,292642483,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:18:21",1785061101,"NTP",23,292642538,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:19:33",1785061173,"NTP",23,292714479,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:19:33",1785061173,"NTP",23,292714665,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=2;bytes=377;duration_ms=19404;heap_before=137916;heap_after=137028;remaining=0;offset=0"
"2026-07-26","05:19:33",1785061173,"NTP",23,292714748,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:19:33",1785061173,"NTP",23,292714803,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:21:36",1785061296,"NTP",23,292837745,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-301"
"2026-07-26","05:21:36",1785061296,"NTP",23,292837895,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-301;wifi_status=CONNECTED;wifi_code=3;rssi=-72;pending=1"
"2026-07-26","05:21:36",1785061296,"NTP",23,292837950,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:21:36",1785061296,"NTP",23,292838007,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:22:13",1785061333,"NTP",23,292874764,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-1;count=2;bytes=376;duration_ms=10027;heap_before=137912;heap_after=137700;pending=2;wifi_status=CONNECTED;wifi_code=3;rssi=-72"
"2026-07-26","05:23:57",1785061437,"NTP",23,292979093,"WARNING","SYNC","BACKFILL_BATCH_FAILED","","","FAIL","code=-11;count=3;bytes=540;duration_ms=44254;heap_before=137916;heap_after=133852;pending=3;wifi_status=CONNECTED;wifi_code=3;rssi=-73"
"2026-07-26","05:24:29",1785061469,"NTP",23,293010919,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:24:29",1785061469,"NTP",23,293011018,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=4;bytes=704;duration_ms=1745;heap_before=134016;heap_after=133104;remaining=0;offset=0"
"2026-07-26","05:24:29",1785061469,"NTP",23,293011107,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-11"
"2026-07-26","05:24:29",1785061469,"NTP",23,293011170,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_BULK_CODE_-11"
"2026-07-26","05:31:46",1785061906,"NTP",23,293448085,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-301"
"2026-07-26","05:31:47",1785061907,"NTP",23,293448236,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-301;wifi_status=CONNECTED;wifi_code=3;rssi=-74;pending=1"
"2026-07-26","05:31:47",1785061907,"NTP",23,293448292,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:31:47",1785061907,"NTP",23,293448349,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-301;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:32:04",1785061924,"NTP",23,293465875,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:32:04",1785061924,"NTP",23,293465969,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=2;bytes=378;duration_ms=4780;heap_before=134236;heap_after=133532;remaining=0;offset=0"
"2026-07-26","05:32:04",1785061924,"NTP",23,293466054,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:32:04",1785061924,"NTP",23,293466108,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-301"
"2026-07-26","05:38:10",1785062290,"NTP",23,293831337,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-304"
"2026-07-26","05:38:10",1785062290,"NTP",23,293831489,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-304;wifi_status=CONNECTED;wifi_code=3;rssi=-73;pending=1"
"2026-07-26","05:38:10",1785062290,"NTP",23,293831544,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:38:10",1785062290,"NTP",23,293831601,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:39:11",1785062351,"NTP",23,293892578,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:39:11",1785062351,"NTP",23,293892672,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=2;bytes=376;duration_ms=6536;heap_before=134232;heap_after=133588;remaining=0;offset=0"
"2026-07-26","05:39:11",1785062351,"NTP",23,293892757,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:39:11",1785062351,"NTP",23,293892811,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:43:17",1785062597,"NTP",23,294138647,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-304"
"2026-07-26","05:43:17",1785062597,"NTP",23,294138798,"WARNING","SYNC","BACKFILL_TRIGGER","ONLINE","BACKFILL","DEGRADED","cause=THINGSPEAK_FAILURE;code=-304;wifi_status=CONNECTED;wifi_code=3;rssi=-73;pending=1"
"2026-07-26","05:43:17",1785062597,"NTP",23,294138853,"INFO","SYSTEM","STATE_CHANGE","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:43:17",1785062597,"NTP",23,294138908,"INFO","SYNC","BACKFILL_STARTED","ONLINE","BACKFILL","OK","pending_sd=1;pending_ram=0;wifi=connected;ts_code=-304;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:44:15",1785062655,"NTP",23,294196192,"INFO","SYNC","THINGSPEAK_RECOVERED","","","OK","mode=BACKFILL_BULK;code=200"
"2026-07-26","05:44:15",1785062655,"NTP",23,294196286,"INFO","SYNC","BACKFILL_BATCH_SENT","","","OK","count=2;bytes=377;duration_ms=3449;heap_before=134632;heap_after=133948;remaining=0;offset=0"
"2026-07-26","05:44:15",1785062655,"NTP",23,294196371,"INFO","SYSTEM","STATE_CHANGE","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","05:44:15",1785062655,"NTP",23,294196425,"INFO","SYNC","BACKFILL_COMPLETED","BACKFILL","ONLINE","OK","pending_sd=0;pending_ram=0;wifi=connected;ts_code=200;cause=THINGSPEAK_ONLINE_CODE_-304"
"2026-07-26","06:00:59",1785063659,"NTP",23,295200509,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=138244;sd_ok=1;sd_free=3996148410;wifi=1;rssi=-73;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_ONLINE_CODE_-304;bulk_size=30;bulk_duration_ms=3449;wifi_losses=3;ts_failures=72;log_buffer=0;log_dropped=0"
"2026-07-26","07:00:59",1785067259,"NTP",23,298800513,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=138276;sd_ok=1;sd_free=3996142604;wifi=1;rssi=-72;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_ONLINE_CODE_-304;bulk_size=30;bulk_duration_ms=3449;wifi_losses=3;ts_failures=72;log_buffer=0;log_dropped=0"
"2026-07-26","08:00:59",1785070859,"NTP",23,302400510,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=138244;sd_ok=1;sd_free=3996136800;wifi=1;rssi=-70;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_ONLINE_CODE_-304;bulk_size=30;bulk_duration_ms=3449;wifi_losses=3;ts_failures=72;log_buffer=0;log_dropped=0"
"2026-07-26","09:00:59",1785074459,"NTP",23,306000514,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=141916;sd_ok=1;sd_free=3996131004;wifi=1;rssi=-72;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_ONLINE_CODE_-304;bulk_size=30;bulk_duration_ms=3449;wifi_losses=3;ts_failures=72;log_buffer=0;log_dropped=0"
"2026-07-26","10:00:59",1785078059,"NTP",23,309600511,"INFO","SYSTEM","HEALTH_SNAPSHOT","","","OK","firmware=12.3-SYNC-RC1;heap=141916;sd_ok=1;sd_free=3996125192;wifi=1;rssi=-71;state=ONLINE;pending_sd=0;pending_ram=0;backfill_dropped=0;backfill_cause=THINGSPEAK_ONLINE_CODE_-304;bulk_size=30;bulk_duration_ms=3449;wifi_losses=3;ts_failures=72;log_buffer=0;log_dropped=0"
"2026-07-26","10:45:18",1785080718,"NTP",23,312259522,"WARNING","SYNC","THINGSPEAK_UNAVAILABLE","","","FAIL","mode=ONLINE;code=-301"
